KN811298.1	822016	822115	1	0.110583	10	0.14	0.076	0.37533	0.26475
KN811299.1	108676	108925	1	-0.166250	10	0.02	0.051	0.438	0.60425
KN811301.1	47077	47107	1	-0.110917	10	0.059	0.05	0.59133	0.70225
KN811304.1	1057906	1058155	1	-0.182045	11	0.14	0.14	0.68273	0.86477
KN811304.1	2146417	2146467	1	-0.102917	10	0.0041	0.016	0.80533	0.90825
KN811304.1	2709044	2709080	1	-0.118333	10	0.021	0.12	0.53067	0.649
KN811306.1	901749	901829	1	0.111167	20	0.00018	0.017	0.87717	0.766
KN811308.1	1706091	1706121	1	-0.116583	10	0.039	0.045	0.59067	0.70725
KN811308.1	2753089	2753111	1	0.256167	10	0.023	0.09	0.40567	0.1495
KN811309.1	2404837	2404867	1	-0.117167	10	0.035	0.045	0.59033	0.7075
KN811310.1	3376772	3376808	1	0.182500	10	0.046	0.011	0.302	0.1195
KN811310.1	4921503	4921589	1	-0.238690	14	0.00038	0.015	0.30095	0.53964
KN811311.1	1735534	1735592	1	0.103167	10	0.019	0.091	0.89467	0.7915
KN811313.1	171904	171934	1	-0.114833	10	0.038	0.045	0.59067	0.7055
KN811314.1	726562	726603	1	-0.117847	12	0.034	0.056	0.55444	0.67229
KN811314.1	1847479	1847534	1	0.125083	10	0.00058	0.0029	0.90333	0.77825
KN811315.1	2622898	2622928	1	-0.114917	10	0.037	0.035	0.59133	0.70625
KN811318.1	1072242	1072301	1	-0.179417	10	0.0012	0.0036	0.58933	0.76875
KN811321.1	594746	595075	1	0.130938	16	2.1e-06	0.00079	0.87375	0.74281
KN811323.1	779913	780226	1	0.138111	15	0.0013	0.033	0.83111	0.693
KN811325.1	247174	247239	1	0.114236	12	0.0044	0.012	0.90028	0.78604
KN811327.1	2249579	2249627	1	-0.133106	11	0.0098	0.073	0.14394	0.27705
KN811328.1	1830352	1830432	1	0.140417	10	0.0057	0.042	0.87167	0.73125
KN811331.1	999749	999779	1	-0.111417	10	0.041	0.035	0.59433	0.70575
KN811332.1	227616	228010	1	0.117847	12	0.027	0.2	0.81306	0.69521
KN811332.1	827739	828097	1	0.126090	13	0.0083	0.042	0.78205	0.65596
KN811332.1	2152397	2152427	1	-0.116083	10	0.037	0.045	0.58867	0.70475
KN811335.1	1432425	1432607	1	-0.125167	10	0.25	0.39	0.54533	0.6705
KN811335.1	1735723	1736118	1	0.109583	10	0.0063	0.015	0.85233	0.74275
KN811336.1	1623670	1623914	1	0.283167	20	0.00017	0.00022	0.56867	0.2855
KN811339.1	47183	47240	1	0.113250	10	0.021	0.11	0.834	0.72075
KN811340.1	1567356	1567579	1	0.206250	10	0.0024	0.05	0.742	0.53575
KN811340.1	2917177	2917262	1	0.114750	10	0.041	0.13	0.176	0.06125
KN811340.1	3221767	3221816	1	0.139083	10	0.023	0.018	0.22133	0.08225
KN811343.1	244140	244237	1	0.221889	15	6e-06	0.00095	0.89289	0.671
KN811344.1	464172	464461	1	0.108083	10	0.2	0.46	0.19733	0.08925
KN811346.1	1483636	1483677	1	-0.107292	12	0.043	0.056	0.55333	0.66062
KN811346.1	1997167	1997197	1	-0.112583	10	0.064	0.02	0.59067	0.70325
KN811347.1	1245344	1245374	1	-0.120750	10	0.027	0.026	0.601	0.72175
KN811350.1	707398	707428	1	-0.116417	10	0.038	0.045	0.59033	0.70675
KN811350.1	714994	715024	1	-0.116667	10	0.037	0.045	0.59033	0.707
KN811351.1	1195398	1195424	1	0.135083	10	0.0034	0.027	0.86733	0.73225
KN811354.1	1361448	1361982	1	0.118333	10	0.023	0.055	0.72733	0.609
KN811360.1	1689718	1689985	1	0.124028	12	7e-06	2.3e-05	0.84861	0.72458
KN811361.1	162178	162330	1	0.117000	10	0.1	0.51	0.738	0.621
KN811363.1	996006	996051	1	-0.139167	10	0.046	0.13	0.65933	0.7985
KN811367.1	788694	788776	1	-0.201833	10	9.6e-06	0.00075	0.52167	0.7235
KN811368.1	461627	461663	1	-0.107250	10	0.052	0.027	0.589	0.69625
KN811371.1	397436	397540	1	-0.157583	10	0.16	0.18	0.58367	0.74125
KN811372.1	1594228	1594271	1	0.120208	12	0.00012	0.0048	0.87833	0.75813
KN811372.1	2588732	2589165	1	0.102333	20	0.0059	0.073	0.75633	0.654
KN811373.1	1502982	1503141	1	0.351000	10	0.00032	0.00095	0.473	0.122
KN811374.1	1400531	1400739	1	0.118278	15	0.0018	0.021	0.76244	0.64417
KN811380.1	1391512	1391693	1	-0.102917	16	0.038	0.1	0.61958	0.7225
KN811380.1	1695301	1695331	1	-0.115917	10	0.039	0.045	0.58933	0.70525
KN811380.1	1772905	1772935	1	-0.117000	10	0.039	0.045	0.59	0.707
KN811382.1	1167052	1167082	1	-0.119167	10	0.037	0.045	0.59033	0.7095
KN811383.1	20127	20247	1	-0.178611	12	0.014	0.019	0.75306	0.93167
KN811385.1	1060765	1060866	1	0.173750	10	0.00048	0.0097	0.936	0.76225
KN811385.1	1060913	1061069	1	0.101000	10	0.061	0.071	0.757	0.656
KN811387.1	1729532	1729562	1	-0.117167	10	0.035	0.045	0.59033	0.7075
KN811392.1	255344	255674	1	-0.316000	10	0.00013	0.0044	0.253	0.569
KN811395.1	319715	319745	1	-0.107750	10	0.049	0.035	0.593	0.70075
KN811395.1	1470295	1470428	1	0.177083	10	0.099	0.27	0.35833	0.18125
KN811396.1	537552	537582	1	-0.109750	10	0.04	0.045	0.592	0.70175
KN811398.1	1555242	1555335	1	-0.100250	10	0.042	0.23	0.265	0.36525
KN811401.1	311280	311310	1	-0.116833	10	0.037	0.045	0.59067	0.7075
KN811401.1	626705	626869	1	0.120500	15	0.01	0.11	0.74867	0.62817
KN811402.1	1083112	1083142	1	-0.114750	10	0.04	0.045	0.589	0.70375
KN811403.1	594817	594847	1	-0.116667	10	0.038	0.045	0.59033	0.707
KN811405.1	4145084	4145114	1	-0.111417	10	0.02	0.016	0.61733	0.72875
KN811405.1	4626960	4626995	1	0.102417	10	0.041	0.38	0.19267	0.09025
KN811406.1	1588638	1588831	1	0.103083	10	0.013	0.11	0.76433	0.66125
KN811407.1	310806	310998	1	0.113819	12	0.0016	0.015	0.81861	0.70479
KN811412.1	898392	898444	1	0.125750	10	0.04	0.027	0.669	0.54325
