"","logFC","logCPM","F","PValue","FDR"
"si:ch211-161h7.8",0.368053238494801,3.22678189923996,3.69124906831382,0.0649941012490302,0.132165687242332
"emilin1b",0.51777410524357,2.93546356249239,3.69104444708547,0.0650010946350063,0.132165687242332
"LOC105915583",-0.687360054270136,2.94553722699596,3.68654270656406,0.0651551664789371,0.132383008305916
"mrps35",0.472741103109566,3.81142549928209,3.68651449761818,0.0651561332258653,0.132383008305916
"bcap31",0.23588894495305,6.01540515348241,3.68368858946051,0.0652530617488883,0.132530969152341
"scp2b",-0.394623856073334,7.10146183323419,3.67961526468211,0.0653930628070552,0.132766270056569
"LOC105930103",-0.292201519319928,3.23129249003838,3.66893903288652,0.065761617301889,0.133465253571719
"LOC105924753",-0.668348196019925,5.63543386651702,3.66839932127901,0.0658239382604745,0.13351415057282
"hmgcl",0.285239576876136,3.8371919202156,3.66684216267386,0.0658342783199192,0.13351415057282
"zswim8",0.28405411246524,3.08447751282105,3.66414930550818,0.0659277244043484,0.133654361642739
"LOC118564137",-0.475886704359401,8.25581449387449,3.66245485564483,0.0659866009777225,0.133724412891824
"nt5c2a",-0.299831929165952,4.69205130268107,3.66054488961728,0.0660530371449197,0.133791060574946
"allc",0.379592545070523,6.07184080039267,3.66011050138193,0.0660681574137829,0.133791060574946
"top1l",0.296082598581449,4.30719118516745,3.65358089222354,0.0662959124026907,0.134202844768039
"LOC105932735",-0.642779596213153,5.43362346707068,3.65131301589933,0.0664048305184648,0.134373852848921
"herc4",0.282620038471164,3.75975137199938,3.64940318492642,0.0664420968650953,0.134399797117106
"mrpl21",-0.376613844459314,5.17838129748539,3.64688338018582,0.0665304445592638,0.134529012205529
"adipor2",-0.457579524558929,5.85053488903036,3.64227916296718,0.0666922171075224,0.134806547668073
"ehhadh",-0.339310876128605,5.92383249974912,3.63944634037505,0.0667919709515627,0.13493192838574
"rab12",-0.396157157229562,3.31397270167109,3.63912406370974,0.0668033301320452,0.13493192838574
"acadm",-0.277288622288853,7.12823333552886,3.63746319501769,0.0668619048078718,0.135000643640719
"pdk2a",-0.429149374033398,6.30130140367691,3.63483994749989,0.066954538280173,0.135138051198382
"slc35c2",0.504097806677698,6.20450649491954,3.63322543571248,0.0670116227558754,0.135163008141476
"s100v2",-0.553893629626036,5.76916434688851,3.63309968243885,0.0670160713338786,0.135163008141476
"LOC105927067",0.25054125370093,4.32687217387079,3.63203669085463,0.0670536884536189,0.135189284605059
"slc6a13",-1.05346638055822,2.43192122833027,3.63000220878195,0.0671257511283971,0.135284963234577
"limk2",-0.611626137261246,4.19310474604675,3.62889216852332,0.0672041573496204,0.135355047113121
"LOC105916230",-0.578644642109295,3.77109884307806,3.62763347709918,0.067209763299167,0.135355047113121
"sumf1",0.492970175024359,2.88823580236067,3.62572152107359,0.0672776615034488,0.135442176106174
"LOC105939399",-0.412085764345001,5.42608858834049,3.60729630199709,0.0679359697327778,0.136717409074236
"LOC105918313",-0.713941963597503,8.58121623734651,3.60845256650299,0.0679784258250918,0.136752793701557
"rps27.1",0.326730535989247,9.47939733393786,3.60248534092481,0.0681090542469816,0.136965464612255
"LOC105916414",0.431511825242598,6.33132134664093,3.59659866162458,0.0683215178801755,0.137300887316834
"miox",-1.94739482880626,8.80108010468962,3.61889873069298,0.0683257962347869,0.137300887316834
"acp2",0.367444393954976,3.43448071875404,3.58570444840583,0.0687166924482417,0.138035942667312
"zgc:158803",0.327993512023461,3.62419874259401,3.58308216634671,0.0688121977320673,0.138136100713264
"cops2",-0.34421244192442,4.85000972765715,3.5829558389207,0.0688168024470046,0.138136100713264
"trmt61a",0.408232705751073,3.2272795370599,3.57522829149645,0.0690991395865487,0.138652215126586
"mgat5",-0.437842899359085,3.12678423952485,3.57007745463413,0.069288059825684,0.138902772542355
"tent4b",0.43481917412878,3.52136885952165,3.57005354791358,0.0692889380261344,0.138902772542355
"LOC105929126",0.575243533460765,2.97890206488338,3.56975786407813,0.069299800851888,0.138902772542355
"zgc:85858",0.460018132300579,3.38595454215412,3.56836804046521,0.0693508859493578,0.138954508363546
"cmtr1",0.337511681382515,3.03086986167455,3.56158911495573,0.0696006665918002,0.139401291223828
"LOC105918014",0.374114774707697,6.65239799537674,3.56074748835474,0.0696317486014799,0.139401291223828
"ldb1b",0.383646707991462,3.30738333356961,3.56025521953327,0.0696499357933532,0.139401291223828
"ddx27",0.503252186512589,3.68877782075456,3.55783045001621,0.0697395988796508,0.139529954381485
"zfhx2",-0.410191448746025,3.65690815133507,3.55649838922702,0.0697889113233845,0.139560526637976
"LOC118556073",-0.559435758747252,8.05187533977364,3.55604655056373,0.0698056471906936,0.139560526637976
"kmt2cb",-0.329815933108504,3.07384780471923,3.55518709879543,0.0698374933573465,0.139573441831585
"LOC105928589",0.593483628529874,4.15899062011297,3.55298548045685,0.0699440151224955,0.139735536025974
"LOC105937912",-0.665997287192104,6.03603880993455,3.54167473961817,0.0703846011256299,0.140564670173888
"LOC105919170",0.544843588812902,4.21688881194744,3.53931045037121,0.0704287518607115,0.14060177114386
"ythdc1",0.340800601477869,3.76773436984989,3.52922098877283,0.0708074320537387,0.141290280597372
"cdc42bpb",0.360369253402089,3.35079621391223,3.52875360602396,0.0708250297065038,0.141290280597372
"ecsit",0.390850973430974,3.26018436477418,3.52668682183743,0.0709029065192326,0.141364737880005
"ldlra",0.555554455533293,5.81487143089607,3.52639852734546,0.0709137772049933,0.141364737880005
"phf5a",0.289500392754446,3.16402983409965,3.52347475953839,0.0710241299425123,0.141533405735387
"cpda",-0.390013643331936,5.78013101716705,3.52188075943685,0.0710843746307561,0.141585103995628
"LOC105926245",-0.51009172037132,3.19633765909996,3.52142587786004,0.0711015773248323,0.141585103995628
"plekhg5b",0.82803466100868,2.96778383030431,3.52070856526854,0.0711730686766861,0.141676151913258
"serpinf1",-1.02791208756411,3.7399641300953,3.53183851235402,0.0712088467188008,0.141696069221848
"herc1",0.327526790675683,4.98482386778196,3.51733730952622,0.0712564102319016,0.141739415142907
"spata13",0.308260155097757,5.04969736881005,3.51660518409768,0.0712841758603221,0.141743363066926
"LOC118564144",-2.41152763005703,3.86005882201418,3.53645805520042,0.0713481024075332,0.141819185479616
"LOC105931366",0.437598423464244,5.64241736429914,3.51252334538663,0.0714392028693249,0.141948947370997
"LOC105915422",-0.316832980308475,4.98233333296912,3.50920079141812,0.071565674136428,0.142148871532544
"LOC118556543",-0.443836401746118,5.50920734966511,3.50825756403701,0.0716016237455759,0.142168915620504
"snx7",-0.50273685777966,3.56680034892917,3.50254186677485,0.071819906050997,0.142550846017466
"vgll4b",-0.442269131084385,4.72054975561776,3.49606326866672,0.0720682346294294,0.142992116200867
"wash1",0.590076508326134,3.84868644591155,3.49527938342523,0.0721046893389976,0.143012836214217
"LOC105919148",-0.452110282712918,5.26299823205929,3.49128926264827,0.0722518471452681,0.143253031231404
"ran",0.446951000983085,4.71171332272704,3.4881076986262,0.0723745069662771,0.143444498666399
"LOC118557323",-0.504188189351448,11.0660826379308,3.48688174736134,0.0724218343494442,0.143486574866034
"cpt2",-0.549191490197801,3.64123236305326,3.48178261096106,0.0726190608799478,0.143825503140473
"LOC105938041",-0.364111492499775,4.27260487134619,3.479981372642,0.0726888752206875,0.143911932287843
"LOC105916450",-0.398328735506155,4.5997716867753,3.47892405110762,0.0727298914269315,0.143941304199161
"LOC105917264",0.459239328003662,4.53555974461755,3.47762826777134,0.0727801939193607,0.143989027048811
"ube2v2",-0.309733227067755,5.31131052294989,3.47362454927909,0.0729358679287124,0.144245108587072
"golm1",-0.326364034525803,4.66085593338044,3.47086561842043,0.0730433611091616,0.144405753102542
"aldob",-0.427701529230151,10.0079691695863,3.47001729565378,0.0730764494296956,0.144419237586077
"mrpl41",-0.263312735269679,4.36957510062769,3.46821837612614,0.0731466713879499,0.144467865566923
"LOC118558141",-1.76030772530937,3.19679451243437,3.48567192779809,0.0731536081735748,0.144467865566923
"npc1",0.330656829366304,5.0658206235762,3.4656312939343,0.0732477938006726,0.144601928300215
"fer",0.342493175420674,3.62390305542635,3.46351569402291,0.0733306048727295,0.144713447806987
"pnpla4",-0.473749045302058,3.53736724280118,3.45203732814058,0.0737817561642371,0.14555152328345
"ndufaf3",0.277704621825527,3.52389522541003,3.45080234781613,0.0738304835141158,0.145595408307249
"ipo9",0.311246768669225,3.41787437544831,3.44657305807922,0.0739976307082913,0.145872704780992
"LOC105936665",-0.657961397051517,4.192838599539,3.44775155708213,0.0740422945449752,0.145908435630206
"fuca2",0.332397821937209,4.06371873443074,3.44214897983826,0.0741729352265389,0.146113506942139
"LOC105930969",0.626854275981371,5.90891372715906,3.43686843308085,0.0743926020400869,0.146493741409885
"LOC105915495",-0.389750023854346,11.3775525862985,3.43565347299354,0.074431173751835,0.146517219222194
"LOC105928581",-0.335873268998873,4.04871328008799,3.43092657468073,0.0746197392500303,0.146835836219279
"LOC105918529",-0.231622804134967,3.59337002822616,3.42971953447488,0.0746679772665527,0.146878189270664
"tmem167b",-0.398498907037338,3.12701083240347,3.42033975051861,0.0750440369171032,0.147565134109526
"drg2",0.219619047443988,3.85800995393679,3.4124634229838,0.0753614783629905,0.148126522746587
"iyd",-0.862528231195867,3.95163259706059,3.4205168152757,0.0753834140860222,0.148126522746587
"rpl37",-0.293893096701057,9.72795021445172,3.41089585408112,0.0754248379765105,0.148154969344357
"ptges3a",-0.653005068537083,5.24210549706484,3.40913035704831,0.0755512702672885,0.148350315689126
"scarb2c",-0.316553867681608,4.71686690213096,3.39983552932875,0.0758736063981391,0.148881001059342
"ccny",0.455089196332602,4.48501020429135,3.39978425480205,0.0758756938829165,0.148881001059342
"slc12a9",0.35708761048148,4.23389858455698,3.39902229997412,0.0759067222106826,0.148888747311571
"LOC105935540",-2.31847742657275,5.47227550602731,3.41584852024377,0.0760474646514012,0.149059346564497
"mfge8b",-0.529230770000708,3.54022943463867,3.3955593848192,0.0760479205371798,0.149059346564497
"LOC105934594",-0.198404805835605,3.56652285573731,3.39314136265387,0.0761466906358974,0.149199752357863
"shisa4",-0.392814619037468,3.08262698531258,3.39159552189533,0.0762099105862407,0.149270426933791
"LOC118565035",-1.08058714392267,3.68253747155339,3.40292093486844,0.0762548927208297,0.149305341944132
"apof",0.514709728679112,4.85274051791686,3.3893948219232,0.0763000149485345,0.149340506296562
"fads2",-0.906558608132075,3.31062302093369,3.39467805293169,0.076431273187558,0.149544177930674
"ela3l",-1.01124461033867,5.50060477873139,3.39551224092863,0.0765108820654349,0.149646684310125
"magoh",-0.481233096056816,5.57248335674058,3.38179560657705,0.0766120840863672,0.149791336524483
"hpxb",-0.425639877930984,9.66873715624551,3.38043160513973,0.0766682513112038,0.149831834740882
"LOC105935211",0.545539585417244,2.98809124869036,3.37948803889476,0.0767071330853541,0.149831834740882
"LOC105928596",-0.260182659921344,4.49834737418604,3.37930802666178,0.0767145534368104,0.149831834740882
"arhgap35a",0.371987246611139,3.55528294402755,3.37685607892077,0.0768157072530727,0.1499366261751
"tmem70",-0.675533931005113,5.78728997027391,3.37784079495547,0.0768227493516293,0.1499366261751
"pcyox1",-0.356300995902873,3.81667630972932,3.3755935868722,0.0768678497315475,0.149971411577022
"pdlim5b",0.540249575663742,3.92425894728894,3.37255585244894,0.076993476610801,0.150163226110743
"LOC105939694",-0.385678473452901,5.04271251061631,3.37068876202328,0.0770708066102131,0.150227084310768
"reck",-0.538851613819334,6.20720721076687,3.37044602420471,0.0770808666498137,0.150227084310768
"mrpl17",0.435870403147357,3.07328144542713,3.36871539730293,0.0771526340603008,0.150270695517874
"fam210aa",0.392647206261808,4.15927072720573,3.36858831234474,0.0771579071384062,0.150270695517874
"lypla1",0.41314025710285,3.06059171993918,3.36602569064676,0.0772643241797386,0.150424665134633
"LOC105926044",0.773240732988342,6.30664807268946,3.36629908634904,0.0774441869791112,0.150721465490674
"nob1",-0.242347144679297,4.45041016250884,3.35899283171678,0.0775572322781207,0.150888061948021
"LOC118559935",0.290713506740904,3.90164030643781,3.35126316777992,0.0778806166124916,0.151463611650329
"LOC118561240",-1.02873212480124,3.12671146857914,3.35772364864816,0.0779588155385091,0.151505505627914
"ggnbp2",0.307078864028623,3.39280735969498,3.3489441370382,0.077977935825571,0.151505505627914
"LOC105918069",1.40965024167867,3.86551067187829,3.36457083446858,0.0779848273785005,0.151505505627914
"pdcd11",0.327068896936909,3.82855693434558,3.34696499644668,0.078061100630858,0.151600117014644
"si:ch73-335l21.4",1.77888258938073,2.35278784862099,3.39971463090011,0.0781110403384906,0.15164353805827
"st3gal7",0.334514984764196,4.74065764257064,3.34193842981734,0.0782727735271716,0.151897730469107
"b4galt1l",0.225896364911368,5.47695281997097,3.34135867087466,0.0782972295651961,0.151897730469107
"LOC105918846",0.468510608994891,8.36811539783626,3.33456301306533,0.0785845397000344,0.15240134013079
"znf185",0.568601863542128,3.14033651179325,3.33202957430697,0.0786919560014344,0.152527752526686
"LOC118556286",0.659116731154691,8.2812435315456,3.33243026348651,0.0787201467287098,0.152527752526686
"c17h11orf98",-0.339068790081923,4.71019916000897,3.33106374586661,0.0787329504675764,0.152527752526686
"zgc:162730",1.11026012128224,8.04878018574091,3.34124275301693,0.0788118578292299,0.152626838444912
"c6",0.507704870098636,4.94220047947713,3.32612260722923,0.0789430564648919,0.152827086071822
"inhbab",1.35033974758908,3.96439540793171,3.33443448507232,0.0792518383287935,0.15337085784291
"oaz2a",-0.656925551039711,3.36956214324017,3.3017928564635,0.0800322551933131,0.154826649913031
"LOC105915296",-0.372864675996109,5.76215887435786,3.29947640056647,0.0800871435760295,0.154878338157232
"csdc2b",-0.437972916636014,3.16436557794616,3.29800629944612,0.0801508107248652,0.154946961098913
"fcf1",-0.355833800482898,3.72171387408107,3.29505826941695,0.080278657536691,0.155139563844192
"LOC105917189",-0.433874889859803,3.20226089539865,3.29438739618679,0.0803077835847641,0.155141319096638
"LOC118556109",-0.957608296155002,4.93875970491199,3.30085602534302,0.0804846251036303,0.155428334675012
"masp2",-0.20745891147877,5.87345236449273,3.28957280206459,0.0805171627674466,0.155436573348111
"alg8",0.465023876693838,4.08889808996347,3.28417319334322,0.0807527223144497,0.155836597853578
"mapkapk2a",0.237927760146393,3.67178328723317,3.28287505832903,0.0808094706618319,0.155891392876755
"paqr9",-1.10104173629662,4.31885268643017,3.29468298678833,0.0808716644422999,0.155956650685291
"cpn1",-0.829063816642019,4.29262566664625,3.28016263140937,0.0812773034675375,0.156683946165681
"prss1",-0.999147345925258,4.31116794837298,3.28296121886464,0.0813181025211416,0.156707650775057
"gps1",-0.274380853140801,4.85966766300234,3.2692334847414,0.0814085675480397,0.156827016250568
"zgc:174904",0.289551696057493,5.13539052035013,3.26820794299733,0.0814538101133872,0.156852695186388
"LOC105921639",0.253818649132792,4.45450438580221,3.26763823641737,0.0814789555206121,0.156852695186388
"ncoa6",0.286372080243698,3.38904998156978,3.26459799400573,0.0816132935792056,0.157056313650148
"LOC118566619",0.681999242701237,6.47561526847798,3.26543867756903,0.0816575255185252,0.157086450420172
"si:ch211-11n16.2",0.322189657834115,3.38050177977704,3.26255306714786,0.0817037937935459,0.157120482083566
"baiap2a",-0.599754952689777,3.69747677528321,3.25761244408147,0.0819634507859359,0.157564703643733
"fbxo9",0.265154888291947,5.98977620993205,3.25483016138949,0.082046610218066,0.157669438300918
"LOC105926101",-1.27416575889364,2.83416740636396,3.25782762510421,0.0822650689016264,0.158034014263152
"LOC105931764",-0.387970116567153,3.15943368842456,3.24780628355358,0.0823598194981051,0.158160771079491
"igfbp7",-0.33244964063807,3.09183415291898,3.24448559902349,0.0825083694760052,0.158390717660292
"mcoln2",0.383570159718619,6.9252550232706,3.24166999536823,0.0826345638301577,0.158538176167255
"bud23",0.453771138589921,3.20928235082822,3.24148519295755,0.0826428542916248,0.158538176167255
"fabp4a",0.745269205284319,5.25465383807688,3.24427267625493,0.082726281882211,0.158642866337076
"pigr",-0.391121521759124,4.78332691162955,3.23583188683962,0.0828969267744789,0.158878613188471
"LOC105931446",0.447252373445261,3.11891560780833,3.23476502116064,0.0829449738692948,0.158878613188471
"LOC110366377",0.378152847576551,3.68491344569964,3.23466234974541,0.0829495994261825,0.158878613188471
"vps4b",-0.411391459212364,4.80889441567021,3.23387682553804,0.0829849986198315,0.158878613188471
"LOC105925775",-0.218138062963142,5.74038149987069,3.23368373797911,0.082993702633192,0.158878613188471
"LOC105932166",0.561226889402504,3.03212325818805,3.22891656343551,0.0832089277479343,0.159235184391974
"rab5b",0.247893641113553,3.19327725535728,3.22498711371034,0.0833868099289872,0.159520069933741
"rbm34",-0.443468387715286,4.21153489536792,3.22202439638831,0.083521215596966,0.159721615078998
"hspa8",0.258444644333023,11.108665134788,3.21950941643321,0.0836355030701525,0.159884560458866
"LOC105935606",-0.372048025694458,4.78524735271606,3.21720879147539,0.0837402057493908,0.16002907584642
"zgc:136461",-0.948390743025271,8.82820386022037,3.22329032383948,0.0838637586450094,0.16020260008833
"plce1",-0.739588776119475,3.51958577725384,3.21826941627561,0.0838892844042018,0.16020260008833
"kank1a",0.259445848639419,5.52612787118105,3.21229209198227,0.0839644684648465,0.160290502645738
"LOC118558143",-0.792866041518539,3.43544365325757,3.21225371627872,0.0842065243251083,0.160696796507964
"LOC105922003",-0.297073940832566,5.2110696431284,3.19510349366851,0.0847538794880264,0.161685228808178
"cdc5l",-0.34995056733799,5.45287015394164,3.19045563049803,0.0849687901958603,0.162023662052082
"zfr",-0.220812367814584,4.39206227099386,3.18999285794301,0.0849902221459084,0.162023662052082
"bud31",-0.213031985622182,5.18935140991125,3.18914110424534,0.0850296847295769,0.162042705942189
"slco2a1",0.331850463053142,6.55097271601501,3.1870531170484,0.0851265116456472,0.162171019067141
"mfap3l",0.353977385832573,4.68427506967871,3.18373622771512,0.0852805854867733,0.162408264290364
"LOC105927115",0.288657946770312,4.65746465072989,3.18204429597587,0.0853593004003703,0.162501881440871
"zc3h15",0.21264165174443,4.90142057829321,3.17989011035773,0.085459641017807,0.162636589240534
"glyctk",0.453475396758056,2.90820803632021,3.17886289321344,0.0855075355159869,0.162671429158095
"LOC105935437",0.664603649133534,6.60921548456552,3.17672918157793,0.0856676026044411,0.162919570778007
"bckdhb",-0.293263647344935,5.2711588934589,3.17179801729737,0.0858377694680145,0.163186741540506
"tlcd3a",0.488667672118264,3.72186586852799,3.15921361876234,0.0864296137954461,0.164255104268013
"gyg2",0.272219073339284,4.71840595599278,3.15429874273638,0.0866620239050314,0.164639878172033
"rhobtb4",-0.59677769867718,6.55237718747938,3.15310334823575,0.0867243324662473,0.164687943434679
"LOC105938445",-1.13002266398379,2.65693578073804,3.1557551246372,0.0867472324821444,0.164687943434679
"zgc:162698",0.375280889797476,4.04052869701601,3.14779666725785,0.0869705849188232,0.165009913207137
"LOC105929622",0.357312359800539,6.83143044347458,3.14766489334055,0.0869768513048898,0.165009913207137
"LOC118566555",0.372920700826204,3.75468690874865,3.14553444665655,0.0870782342813501,0.16514526805066
"LOC105934179",-0.253500250679336,4.01697382345869,3.1426079396718,0.0872177199392665,0.165352766974513
"tpra1",-0.33705438362932,3.69662925271546,3.14115467148491,0.0872870816239823,0.165427223291505
"dcxr",-0.584880651915767,4.76299965980455,3.13899884957677,0.0874360147170176,0.165628964828176
"msmo1",-1.04852152852156,6.36085291596298,3.1485288932964,0.0874537804467434,0.165628964828176
"pdia2",-1.11074192609212,2.56831238147062,3.13529573373664,0.0876236724919225,0.165893578292214
"crema",-1.36483974878817,3.54388512017755,3.14705326326514,0.0876781681310178,0.165915813341068
"ociad2",-0.74812329211663,3.25514468752313,3.13668497983846,0.087695771838695,0.165915813341068
"LOC105935058",-0.250168474771545,3.22575234708888,3.13168750215197,0.0877404760966395,0.165929053806622
"txndc15",0.397182551456267,3.245544123659,3.13121594133092,0.0877631299508287,0.165929053806622
"tdh",-1.02390522924346,5.88775734244162,3.13905510243755,0.0879054733518001,0.166141042450394
"si:dkey-90l8.3",0.676102466064043,3.30486326421559,3.12857451193004,0.0879852691643168,0.166234711293957
"trappc5",-0.250312580931897,5.03585958474863,3.12547949759842,0.0880392452085641,0.166279550036649
"jag1b",-0.371963355208119,3.4200122141887,3.1244062956476,0.0880910123146743,0.166320187399066
"hsf1",-0.338541913225783,4.34707078519164,3.12132839564161,0.0882396712654451,0.166543670654795
"dlat",0.267330657700955,3.94659393317911,3.12037943710203,0.0882855626344907,0.166573103419502
"ppp3ccb",0.312234909546935,4.07719496482442,3.11655521237204,0.0884707776401259,0.16686529518539
"epb41l2",-0.294880178687962,4.53123915361259,3.10978389351791,0.0887998165447912,0.16742846068699
"adck5",0.351498893528903,5.83534908628296,3.10402066183046,0.0890809714544335,0.167900987677914
"LOC118563114",-0.464093768969625,10.4341930812279,3.10309405671636,0.0891262700608073,0.16792879807893
"hibch",-0.491401719901298,3.46964535394324,3.09989828933516,0.0892827024977502,0.168165912412686
"pnkd",-0.460133768546706,3.25104009846984,3.09759836089238,0.0893954779518601,0.168320663623057
"LOC105930033",-0.231565868647073,3.52442919494754,3.09650853370557,0.0894489737587451,0.168363730820123
"csnk2a2b",0.36187017527439,3.38807054680124,3.08354375117841,0.0900881853958223,0.169508844389538
"sh3glb1a",0.239281980815742,3.99582286351641,3.07831602410068,0.0903474082779689,0.169938436781482
"LOC105921974",0.235358908073111,4.87575420268923,3.07681973422444,0.0904217605064557,0.170020122867474
"hbs1l",0.236969537229957,4.65188689559651,3.07584344026422,0.0904703113199363,0.170053255260516
"scaf8",0.296475411212887,3.48108211396987,3.06724715923339,0.0908990916209177,0.170800822191321
"si:ch73-141c7.1",-1.08412108129433,6.86031594336852,3.07453516841854,0.0910561650102619,0.171007127639965
"eif6",0.452635537236031,4.91952734329151,3.06381186578893,0.0910710930756307,0.171007127639965
"hjv",0.456003299197519,3.02375033940488,3.04864267567946,0.0918350654469964,0.172382789289036
"plcd3a",0.340426800514002,4.5033235904307,3.04248812598568,0.0921471197920162,0.17285859305435
"mpp6b",-0.818477579606326,4.5627561440023,3.04945142147336,0.0921514252896143,0.17285859305435
"myo1b",-0.469293292337775,4.83198697527851,3.03807835076832,0.092371455448374,0.173212231260287
"elovl8b",-0.553609310718572,5.44801180958072,3.03606980366899,0.0924738422358869,0.173287664842298
"wdr20b",-0.391612780055921,3.0063073284452,3.03559124190188,0.0924982563525359,0.173287664842298
"LOC105939667",-0.430106819832699,5.27435512253215,3.03543481900521,0.092506237961467,0.173287664842298
"sumo2a",-0.323158388257069,3.67587080196283,3.03369527805713,0.0925950526728293,0.173394958990196
"mettl2a",0.255043198293026,3.49465811571821,3.02967614597112,0.0928006288742579,0.173720755039384
"stk11",0.376005746675743,2.92935880090169,3.02317459016107,0.0931342874949505,0.174286015196473
"nsd1a",0.342806836605833,3.16299748470646,3.02162356384035,0.0932140887837065,0.174374604892782
"LOC105933853",-0.280102307526725,8.02640290131886,3.02102201902338,0.0932450597280428,0.174374604892782
"serinc2l",-0.349834320927116,4.7712658849235,3.01815972709593,0.0933925883942925,0.174591108803747
"tmem11",-0.355008824543366,4.37542670039922,3.01466537027464,0.0935730577543537,0.17486902499437
"kidins220a",0.39487737133985,5.35123974619981,3.01209221962489,0.0937062060594752,0.175058348934759
"mfsd13a",-0.271259903150675,3.64238737752841,3.00678720824285,0.093981401069788,0.175508582771132
"gnpda1",-0.484944747499745,3.01920260189867,3.00621663843915,0.0940110542489966,0.175508582771132
"fam32a",-0.42525546252598,4.88080540210607,3.00545938251397,0.0940504262879751,0.175522485991611
"tspan14",0.371026868896591,4.04335032051774,3.00184863774807,0.0942384200229032,0.175791297566964
"c7h2orf76",-0.542268699100846,3.15821630286259,3.00146515684884,0.0942584112818135,0.175791297566964
"LOC105926939",-0.671828943076617,3.50698287631571,3.0019160220963,0.0943718838956454,0.175943240982794
"aff4",-0.621849811675879,5.64356400228509,2.99833298711414,0.0944682390082189,0.176063179005826
"gnl3",0.381159055365314,3.57133759564306,2.99356948583775,0.0946711034810824,0.176381473039306
"gnsb",-0.61998188525085,4.79126475795238,2.98966880264389,0.0949704918335904,0.17687932388248
"lipeb",-0.443032649310253,4.61047063390635,2.98688844001338,0.0950219283954819,0.176915192115936
"LOC105918853",1.2520193755464,7.91182981590217,2.99105377273498,0.0954115540298717,0.177580475306782
"ndor1",0.389464210238939,3.28128240563608,2.97727988923003,0.0955290956377129,0.177739075403095
"ube2nb",0.253971762759205,3.61729848663407,2.97242840381979,0.0957863505769142,0.178157427426209
"tjp3",0.315394117022824,5.47725024891185,2.96992329322261,0.0959194977608785,0.1783447408486
"arl14",-0.509371000104046,3.29966707947755,2.96738848508225,0.0960544396023757,0.178535263331258
"c11h11orf54",-0.363479004947176,5.22482369087086,2.96630097667215,0.0961124004598259,0.178582621739818
"mt2",0.570215837175597,6.73690994048559,2.95992934796776,0.0964527963573778,0.179093574156503
"kpnb1",0.277291809321253,4.78565967041953,2.95892647790846,0.0965064993200642,0.179093574156503
"thrap3a",0.546785076613794,4.36881081190412,2.95937418574363,0.096509924848755,0.179093574156503
"nup50",0.33185941562521,3.36589051690594,2.95871757738811,0.0965176901101709,0.179093574156503
"pccb",-0.309370858812518,4.22728337683351,2.9576862424866,0.0965729605040376,0.179135673701484
"wdyhv1",-0.270391829380055,4.32894572368094,2.95570820452998,0.0966790674799269,0.179272011131413
"LOC105935214",-0.574301272884132,3.63622031508181,2.95519791642634,0.0967467381515,0.179337008212052
"ppifa",-0.473501011432933,3.20748346089776,2.94916943157806,0.0970307776128105,0.179802903712582
"ostf1",0.226847148710958,3.35143884454308,2.94852571992162,0.0970654811973224,0.179806609037358
"LOC105925983",-0.624002217826303,6.79380542906127,2.94847853524386,0.0971145218458413,0.179836861269261
"LOC118556732",-0.428194002642877,9.903378182278,2.94565508807235,0.0972204154279827,0.179966124432051
"LOC105935262",-0.230987845188658,3.69827949853157,2.94511139192427,0.0972497918675199,0.179966124432051
"rab13",-1.39102338892096,2.76232886953536,2.9524963355054,0.0973143473067459,0.180024993772708
"LOC105926781",-0.261253933126201,3.63334113326641,2.94089364520476,0.0974780275007655,0.18026713595668
"tmtc1",0.248408445518703,4.99413666594391,2.93926291668879,0.0975664362583002,0.180340105903783
"LOC105936586",-0.659318837003422,4.25560374009504,2.94257486303152,0.0975830874979547,0.180340105903783
"gatad2b",-0.659019809584467,3.98415297887395,2.94185299645506,0.0976214802520204,0.180350436298928
"tp53i3",-0.477370659252147,3.29601123001211,2.93186128782183,0.09796886974306,0.18093142285769
"LOC105929379",1.21397174940656,3.30633599586026,2.9396049396633,0.098158182543472,0.181220177173945
"LOC105937664",0.779064189403106,6.74451671716399,2.93175979411626,0.0982192998694277,0.181272141887249
"acsl2",-0.716445282833541,3.13837470560909,2.92793834032582,0.0982792758304743,0.181321965944949
"LOC105919562",0.374596855079014,3.46612132056371,2.92296718070216,0.09845497590665,0.181533308355139
"galm",-0.92231254149994,3.06793923044437,2.92772687749941,0.0984598627710123,0.181533308355139
"LOC105936475",-0.316674759091438,3.59797274840137,2.91725275039932,0.0987687598315192,0.181981829298895
"LOC105918827",-0.438541139926251,9.39856447437861,2.91724237829564,0.0987693304161338,0.181981829298895
"lrig2",-0.431094863545293,3.54709807386566,2.91649554613336,0.0988104247074792,0.181996554452838
"rbp5",0.462203877183598,7.14764064735746,2.91179445153558,0.0990695532170099,0.182412727256236
"tars1",0.331029261413482,4.73553893245794,2.90999412012789,0.0991689959006769,0.182456572928577
"epn3a",-0.412603625947565,3.10235397923021,2.90983025823183,0.099178052634592,0.182456572928577
"nars1",0.281543193672004,4.01396854708035,2.9095612294535,0.0991929240602979,0.182456572928577
"arf1",-0.270985432014989,3.41636579518767,2.90718861356181,0.0993241890613896,0.182636129843893
"idh3g",0.242462656689259,4.18697244798459,2.90618974968698,0.0993795109522505,0.182636129843893
