"","logFC","logCPM","F","PValue","FDR"
"LOC105919562",0.811236234837397,3.46612132056371,13.4971949861472,0.00100679795854132,0.00629019906370472
"yap1",-1.20236363335808,3.55866560239136,13.4769557829533,0.00101411526410806,0.00632226144222601
"slc5a6b",-1.02727077644321,3.8536506856115,13.4747938683182,0.00101490027007456,0.00632226144222601
"pts",-1.13713841778696,5.31908154827924,13.4734747692605,0.00101537956593044,0.00632226144222601
"mgst3b",-0.754784506971254,8.52592269503153,13.4540787190523,0.00102245540197614,0.00635864502985248
"LOC105939972",0.90483894684186,3.00022318190848,13.4511294066681,0.0010235359860712,0.00635864502985248
"dnajb12a",0.626813428837744,3.86449534080271,13.4330032822311,0.00103020423980089,0.00639053908402362
"tusc2b",0.623235194498498,3.19529085099663,13.4283925696641,0.00103190789916113,0.00639053908402362
"dkc1",0.910981518656163,6.1437619415544,13.4277193374524,0.00103215691280702,0.00639053908402362
"LOC105926368",0.411640313522442,5.33528761116512,13.4209057753282,0.00103468074929285,0.00639479445076039
"LOC105915870",-1.53116244785732,4.0052111901201,13.4817712440488,0.00103742575081194,0.00639479445076039
"rhag",-1.12569329928618,2.73056954614796,13.4124766108692,0.0010378122434364,0.00639479445076039
"pacsin2",-0.705970348708789,4.71467912238491,13.4108976545892,0.00103839997304453,0.00639479445076039
"rhebl1",-1.05538609039031,6.09136318140125,13.4101999939763,0.0010386597752872,0.00639479445076039
"rps21",-1.03464338156599,10.436550013763,13.400355750177,0.00104233316423023,0.00640708563375982
"ap3m1",-0.770913928248545,3.19932909896792,13.3986079022272,0.00104298683925337,0.00640708563375982
"LOC118556454",-1.60240341289149,4.45649132286405,13.4654997230307,0.00104474490588065,0.00641072264791496
"ube2e1",0.592129884490482,3.73182944830021,13.3828616062656,0.00104889575128947,0.00642186031098629
"pcca",0.541024152795329,4.81575440292296,13.3828607757702,0.00104889606388972,0.00642186031098629
"phkg2",0.63300058802162,5.29448831658838,13.3657725619888,0.00105534943120524,0.00645418372943984
"LOC105936318",-0.869885176609533,3.24922901775642,13.3592264386699,0.00105783291243607,0.00646042826794961
"cops8",0.518395512520649,4.23219703681027,13.3542267122865,0.00105973396519831,0.00646042826794961
"ttc1",0.561983699284695,3.80184797360139,13.3538019247326,0.00105989565254466,0.00646042826794961
"aldh1l1",-0.669529741192513,9.40195676426641,13.3495695349325,0.00106150808606972,0.00646309131474123
"gtf2e2",0.949738945329107,2.8105896197795,13.327863303717,0.00106981930827582,0.00650648955409341
"kcnn1a",1.64698198099026,4.02018767784103,13.371415128108,0.00107897405748156,0.00655491642876645
"atp5l",-1.00636337139094,8.1392520631576,13.2899357550791,0.00108451059950847,0.00658127955419158
"ddx3xb",-0.729975199624069,5.13459121523584,13.2781888237048,0.00108910482549979,0.00660187247033938
"pdxdc1",-1.00338270217167,3.05649408358899,13.2658014040824,0.00109397230292451,0.00662407458312658
"gar1",0.828875608689604,3.69808220929731,13.2578750233123,0.00109709918338979,0.00663570001130593
"arl8bb",0.735161295367187,3.92596998186237,13.2537743881738,0.00109872062789568,0.00663820440897852
"nup54",0.403767735804516,4.40173801755302,13.2418800787097,0.00110343843705377,0.00665939026006768
"abhd12",0.970204557427562,3.02605095384596,13.2364141921748,0.00110561377531657,0.00666520234286238
"agps",-0.801662369807079,4.12737977180281,13.2297908881666,0.00110825595038443,0.00667381294108829
"rrn3",0.892614849151332,3.34785994719679,13.2248880076488,0.00111021620037,0.00667830270200682
"adnpa",-0.543807793563374,4.66520403225077,13.2132117366994,0.00111489964002709,0.00669914559657808
"LOC118564137",-0.908542384190662,8.25581449387449,13.1906559797564,0.00112400740056031,0.00674649856799189
"ube2g2",0.934170946872433,3.54757586701402,13.1665955141478,0.00113381131411281,0.00679501805640942
"LOC105927185",-0.886870466170421,4.65084660027718,13.1618896166619,0.00113573959183813,0.00679501805640942
"asah1b",0.889934194678632,6.92158942958815,13.161745350056,0.00113579876206625,0.00679501805640942
"zgc:162730",-2.29486227522153,8.04878018574091,13.2604550919125,0.00115336712388557,0.00689234384535989
"ino80c",-0.654552661186096,3.22163263227868,13.1163728387697,0.00115457415088695,0.00689234384535989
"si:dkeyp-87e7.4",-0.608931302875195,3.27666099004231,13.1092518064997,0.00115755115522123,0.00690262066313051
"ola1",-0.508692114041099,6.57931462657757,13.0930489177145,0.00116435581302628,0.00693567525462457
"sypl2b",-1.02801151611532,5.48697626485906,13.0843104013817,0.00116804359741191,0.00695011222789037
"shmt2",-1.06642668326002,3.62770467983078,13.0691357011817,0.00117447752974226,0.00698084049570047
"LOC105923341",-1.57395631815936,4.94080283741385,13.121856479062,0.00117971365514876,0.00700439057884219
"hebp2",0.59196443238136,4.30785555353513,13.0518992414989,0.00118183205405866,0.00700939874133174
"LOC105927731",-0.407873726182065,4.90725715373294,13.0360509183817,0.00118863815156261,0.00703282633871395
"zgc:101540",0.727209717534448,8.3412387331311,13.0344312316967,0.00118933610826396,0.00703282633871395
"kdm3b",-0.48369964174778,4.09795301086588,13.0337736780381,0.00118961958803273,0.00703282633871395
"timm50",0.586825850519696,3.10780072917071,13.0177588909749,0.00119654632985426,0.00706617800380102
"usp2a",1.20294770784464,2.74593191584231,13.0084370183074,0.0012005982729116,0.00708249925372098
"wwp2",0.503853881914676,4.14635480971813,13.0006228314958,0.00120400627912605,0.00709490417090551
"LOC105923329",-0.474217117295273,4.76747914929073,12.9963961722212,0.00120585400416945,0.00709490417090551
"atg13",0.660771161171299,4.30790885662207,12.9947545898508,0.00120657246267673,0.00709490417090551
"khk",-1.10820303907215,6.16101390349015,12.9911422643855,0.00120815506817495,0.00709662026156609
"ndufa11",-0.762515580523422,5.95257305286842,12.9805179074924,0.00121282273131692,0.007111878501477
"zgc:162780",-0.650127778847312,6.79529579654385,12.9793437679957,0.00121333976616687,0.007111878501477
"mybbp1a",0.876360272161949,4.42184421759413,12.9755499668244,0.00121501200135414,0.00711409582901499
"mfsd3",-0.994960295797177,3.30298806793643,12.9583274082736,0.00122263471410844,0.00714417590468399
"atp2a2b",0.528003507821575,4.50463909567328,12.9580719091189,0.00122274818594173,0.00714417590468399
"hint1",-0.529351811795123,5.15615286415593,12.9435476092612,0.00122921741743853,0.00717434964020916
"gyg2",-0.556106180895608,4.71840595599278,12.9255308933915,0.00123729357437714,0.00721382828412036
"polr3a",0.86623567878638,2.8094877225919,12.9183761708401,0.00124051661437573,0.00722495799347218
"stmn1b",-1.13849983468616,3.49832034009966,12.897028136097,0.00125018739221366,0.00727357701840284
"rpn1",0.616366844622379,7.04788430742431,12.8854788189167,0.00125545318893507,0.00729649221222519
"LOC105923551",-0.944915766555246,5.22056167045602,12.8806706305615,0.00125765248795584,0.00730155583820614
"rab5b",0.498333712186572,3.19327725535728,12.875812412234,0.00125987889506381,0.00730676599689963
"abcc6a",-1.10709757625719,6.13708811743004,12.8631218596766,0.00126571477125034,0.00732582948551527
"ghrb",1.05756251706641,3.1880372316814,12.8628700794929,0.00126583084962523,0.00732582948551527
"LOC105924952",1.96036147807669,3.39139507941052,12.9554062005548,0.00127090106424864,0.00734743853968354
"coro1b",-1.08269244079618,4.03820347489864,12.8450232523924,0.00127408812847139,0.00735812660749551
"ascc1",0.64915390296102,3.19507941322205,12.8409715570166,0.00127597083225977,0.00736126719387643
"LOC118564995",0.825065141532425,9.81742380065797,12.8367210688731,0.00127794913708695,0.00736495215482607
"LOC105930392",0.708130788895581,3.74080161207947,12.8318198047303,0.00128023444323187,0.00737039682606161
"snupn",0.568865132939655,3.75689001424523,12.7687498121512,0.00131003890741859,0.00752770006980149
"abhd14b",-0.838014677082313,3.94632829781402,12.7682119400546,0.00131029628352129,0.00752770006980149
"park7",-0.657394650809166,7.12289473893032,12.7607241926752,0.0013138849049645,0.00754043758611149
"cpox",1.47067824540007,3.06418899929344,12.7556233595711,0.00131633563451644,0.0075466249411589
"rnasekb",0.680261671009827,4.67771316617544,12.7473086714845,0.00132034106591501,0.00756170331291742
"ubb",0.655306920513456,7.70167218739815,12.7116869407379,0.00133765064120207,0.00764603823985398
"srp68",-0.752484998729373,5.99939032665839,12.7112834870709,0.00133784808780275,0.00764603823985398
"ogdha",0.836910420853464,4.30220303556485,12.7056222799238,0.00134062195219872,0.00765247700347231
"LOC118560068",0.899397311989772,3.95520803531474,12.7033064880119,0.00134175842694567,0.00765247700347231
"smim15",0.692966660902029,3.16408005707292,12.6711243027379,0.00135765994667194,0.00773514444228222
"sp2",-1.02019489569882,3.53012329813901,12.6654953958777,0.00136046208667811,0.00774308545813275
"rreb1a",-0.913987036381486,5.30134268087872,12.650287148348,0.00136806421171161,0.00777830096793222
"pask",2.50582735388558,2.38929420995673,12.6407549532491,0.00137375532069695,0.00780258962106593
"LOC105926518",0.722164250570559,5.58293949713772,12.6302477679331,0.00137815137220964,0.00781948012838866
"chmp4ba",0.69623393330062,3.19912175356309,12.6270660055035,0.0013797603391132,0.0078205384994272
"LOC105938313",0.580767686603459,4.07404712896241,12.6209089092262,0.00138287964730465,0.00783014655085579
"lipf",-0.679681535993905,6.91311971597217,12.6092842858142,0.00138878968976404,0.00785116779726008
"hnrpkl",-0.954497844558566,3.31461815991484,12.6079923294853,0.00138944821148309,0.00785116779726008
"rps9",0.576222428851573,9.92742632472424,12.6010236995751,0.00139300600245539,0.00786318993993813
"lrrc58b",-1.04888132671187,4.34573104296571,12.5913772757803,0.00139794716427933,0.00787581164178394
"LOC105917583",1.23215833187321,3.25064843492666,12.5910658938978,0.00139810697751566,0.00787581164178394
"LOC105915965",0.619151221906654,4.10769902071264,12.5866887684335,0.00140035557639187,0.00788040425691146
"LOC105925568",0.862886028295482,6.69093304896812,12.5663803264559,0.00141083954972896,0.00793128409448855
"bysl",0.561862031040124,4.72324652762072,12.5561484543491,0.00141615369815075,0.00795302659084047
"larp4ab",-1.05854648517574,5.10302621867395,12.5527503988328,0.00141792333030654,0.00795483925512794
"rps27.1",0.611262633301921,9.47939733393786,12.5399926575643,0.00142458861872299,0.00798300626647415
"lsm6",-1.22802429702796,5.11917459526844,12.5482326110533,0.0014262683425499,0.00798300626647415
"rab10",0.476962290409458,4.72474978484076,12.5348214317341,0.00142729995633759,0.00798300626647415
"LOC105920318",0.600082843426592,6.12315325579325,12.5248510170113,0.00143254330787392,0.008004190149076
"LOC118556125",0.754455757811699,5.86834954366488,12.5063460374995,0.00144233011255607,0.00805069132876472
"adob",1.08594343281049,4.13269082678173,12.4925687173727,0.00144966345574303,0.00807361119909103
"thrb",-0.856704598513526,5.48617569912211,12.4910549893317,0.00145047162881156,0.00807361119909103
"LOC118559032",-0.850159846531411,3.9388398198821,12.4903620733869,0.00145084173603164,0.00807361119909103
"LOC105935620",-0.540028968653397,5.4016917568567,12.4377542752186,0.00147924111352012,0.00821548154622394
"sart1",0.579173044627535,4.13367608455235,12.4376012082697,0.00147932461454378,0.00821548154622394
"smn1",0.932375259859346,3.19514238879621,12.4280605332098,0.0014845392986501,0.00823612216344931
"pip4k2ca",0.642066120893006,3.78339934614822,12.4182198941628,0.00148993873651964,0.00825774513446065
"zgc:103586",-0.669534431939326,6.75634399616181,12.4127260151482,0.00149296238147733,0.00826617036592382
"ezh1",-0.84360870545081,4.39186197995459,12.3919478959067,0.0015044580125568,0.0083214387857518
"bhlhe41",-1.7459225838839,3.31404413833495,12.4467802456227,0.00150682718330847,0.00832616668726631
"srpra",0.669257161320198,3.6945766778965,12.3827252241201,0.00150959111242744,0.00833306419289768
"dicer1",0.90786067930811,3.74037885189359,12.3618745741614,0.00152126588867754,0.00838184005061183
"ubr4",0.456642608294022,4.09990195854833,12.361500481179,0.00152147624054394,0.00838184005061183
"sgta",0.701337196652581,4.88378398960589,12.3531080084818,0.00152620357997932,0.00839946674947575
"kat2a",-0.85635883819937,3.13258535599673,12.3467485327244,0.00152979632913632,0.00841082021759149
"LOC105921160",-1.04300480483083,7.23604939950492,12.3397654303307,0.00153375191586969,0.008424143889562
"hip1",-0.757683237524789,4.67727674041638,12.3343597215333,0.00153682157036415,0.00843257983419374
"hnrnpm",0.703078850873404,4.15844254525824,12.3300648903492,0.00153926513778637,0.00843756702647006
"slc25a40",0.552131913604525,3.61191139781765,12.2874962427017,0.00156371296719281,0.00856304172671917
"rnf121",0.625494889716252,4.64670258544686,12.2785500192396,0.00156890405581008,0.00858291989934709
"ndufa8",-0.497563404468184,6.13856723963066,12.2609058157139,0.00157919682000493,0.00862879815135861
"ddx1",0.702219252358712,4.2761658528151,12.2588015586132,0.00158042919942127,0.00862879815135861
"LOC105923485",-0.630801959798204,7.43816245033346,12.2539217766651,0.00158329109195051,0.00863523867140474
"dnajb11",0.788973235582789,5.05691582655995,12.2486173573108,0.00158640837563053,0.00863523867140474
"LOC105929713",-0.70331573662943,6.78047172075902,12.2477761275391,0.00158690335543403,0.00863523867140474
"LOC105921666",-1.17409631895655,7.89943769454393,12.2448281106321,0.00158863928618261,0.00863523867140474
"cnot2",0.49953396819628,3.0190427103656,12.2434323315854,0.00158946190168454,0.00863523867140474
"tnfrsf1a",-1.41967650351053,3.14776203230879,12.2367278213819,0.00159989821296389,0.00868335673729068
"timm10",0.779766248222342,3.80618254628042,12.2146425294401,0.00160653245618421,0.00870672416318085
"fgfr2",-0.669484213078589,4.8528811090483,12.2097366855094,0.00160946100939736,0.00870672416318085
"man2a2",-0.616325681959158,5.7279651057053,12.2088958576382,0.00160996352178893,0.00870672416318085
"nt5c3a",-0.962578066049152,4.79200981807804,12.2077012169812,0.00161067777829831,0.00870672416318085
"b3glctb",-2.04707735738419,2.62520877700726,12.2161906344009,0.00161212171664571,0.00870672416318085
"LOC105935626",-1.12963699894651,3.26254752710358,12.2013398347105,0.00161448691463506,0.0087109411743509
"lars1b",0.846011746739942,2.88132491742617,12.1966259875382,0.00161731579800383,0.00871400926095763
"LOC118556359",-0.940731790633584,4.14492288173742,12.1939759104489,0.00161890851804108,0.00871400926095763
"ddx23",0.435261644500847,4.39951339771166,12.1924765802775,0.00161981037917401,0.00871400926095763
"gnb1b",-0.870070524384253,4.58782503800552,12.183093157393,0.00162546693518734,0.00873589170054738
"LOC105929420",-1.45335230286402,5.49997539637587,12.219126026405,0.00163130531520586,0.00875870763965023
"asgrl1",-0.685770262249548,7.72776994139439,12.164189888432,0.00163692717594932,0.0087766288530079
"senp6a",1.00875971794927,2.96544978831083,12.1625879619324,0.00163790235866589,0.0087766288530079
"bzw1a",0.569013937591063,5.92995997043819,12.1600770961436,0.0016394321265986,0.0087766288530079
"ube2z",-0.845164015564102,3.9529119522402,12.1385570134417,0.00165260690621962,0.00883647439656363
"rbx1",0.623172249751074,4.5059375478761,12.1365760262619,0.00165382541907311,0.00883647439656363
"LOC105931285",-1.32313713398208,4.39676103269538,12.1432515267106,0.00167262782434806,0.00892078145408725
"dpydb",-0.688723385706221,6.11668958841342,12.1046292738582,0.0016736105933781,0.00892078145408725
"LOC105919694",0.84363204188361,3.10587760856222,12.1028944180233,0.00167469231351548,0.00892078145408725
"masp1",-0.53421576489558,6.95264167716307,12.1006474937709,0.00167609444199202,0.00892078145408725
"kcnk5a",-1.17620345916604,4.6803373830194,12.1083873866983,0.00167796182228266,0.0089220832678047
"xpot",0.930627267765729,2.8036547228292,12.089814852027,0.00168287205695802,0.00893954644362823
"anapc7",0.673902021316472,3.53410600816321,12.0790753063974,0.00168962065734852,0.00896673202133416
"dctn3",0.80915314437268,3.41839088867836,12.0740845153251,0.00169276675397641,0.00897476529735996
"ubr2",0.702142203177091,4.24874468742974,12.0678331794367,0.00169671640332557,0.0089870392923738
"LOC105926044",1.488898792325,6.30664807268946,12.1010926605825,0.00170438095810642,0.00901267919966068
"nomo",0.862300504538704,3.69162398954851,12.055031618189,0.00170483564344254,0.00901267919966068
"lrig2",-0.891006365724019,3.54709807386566,12.0285558017413,0.00172176109335245,0.0090934125756501
"gnai1",0.849747160229015,4.2727088018533,12.0238554000126,0.00172478489328488,0.00910064044460678
"LOC105938142",-0.564427460872001,7.72276816902682,12.0206272717101,0.00172686489240419,0.00910287936571262
"LOC105934872",-0.977900094383715,5.6085408894075,12.0168839408519,0.00172928024851999,0.0091068800827231
"ndufaf8",-0.724481223070716,3.18365896606834,11.9859925587544,0.00174935257342884,0.00920377076431745
"acads",0.650027577829642,3.6743019160979,11.957082984558,0.00176836531571745,0.00929490679332176
"trappc2",-0.882402752563891,4.23090512378457,11.9484563521753,0.00177408188472814,0.00930850833447732
"zmp:0000000521",-1.18656162157773,3.74878073431767,11.9585589274591,0.00177433916597531,0.00930850833447732
"mob1a",-0.857208600654534,3.93838774157389,11.9430138834747,0.00177769868818661,0.00931724250490944
"si:cabz01068815.1",-0.77388854955817,10.8144232206115,11.9318343645254,0.00178515307247521,0.00934740151663686
"LOC105929953",-0.874080535951502,3.68930654230778,11.9291235671714,0.0017869656858531,0.00934798985805931
"LOC105936996",-0.558099438643233,15.1881729668798,11.9260153955171,0.00178904645657655,0.00934997853446568
"LOC105936968",-1.13715306455443,7.89263001155222,11.9085551240311,0.00180078402479738,0.00939714962314035
"srp14",0.666388112769118,3.08068154275519,11.9075078779443,0.00180149066984175,0.00939714962314035
"itprid2",-0.907326292969604,4.64789678023823,11.900303038058,0.00180636037196035,0.00941362021330617
"slc45a4b",-1.77300737015289,3.19551419546343,11.9471613204168,0.00181370372896259,0.00944293854340559
"vps13c",0.583043943004575,3.90564819332466,11.8831548124731,0.00181800804353413,0.00945639377800441
"LOC105923871",-1.14666339353055,4.54295078909121,11.8907442813931,0.00181991296021082,0.00945735487262672
"LOC105926009",-2.06445520159695,3.4860155212171,11.9770891238841,0.0018241086850603,0.00946284651891882
"ctns",-0.610918816648335,4.70947179653669,11.8737770830795,0.00182441202438231,0.00946284651891882
"LOC105915648",0.735758169513993,2.82418506066029,11.8514341212153,0.00183976829005712,0.00953350241162494
"LOC105938538",0.689336331168366,5.71318310659116,11.8319669719265,0.00185326189539914,0.00959120767333646
"stxbp3",0.448961344539753,4.33152117580044,11.8303418229924,0.00185439318966109,0.00959120767333646
"LOC105939499",-0.539701250774652,4.2619487976941,11.826558230948,0.00185702990534573,0.00959581806352522
"slc25a16",-0.607716044954218,3.57075113162278,11.8227844963693,0.00185966378705535,0.00960040516547446
"cdh2",-0.632747372257405,5.66372219629795,11.8190851607252,0.00186224966022582,0.0096019427360131
"tax1bp1b",0.563442290909226,4.74682764318082,11.8173634036151,0.00186345451060858,0.0096019427360131
"LOC110369013",-1.29068118306078,7.41566590265893,11.8195760557663,0.00186910439367336,0.00962203741237466
"ppp4r2b",0.600342320906214,4.14171055279347,11.7977691461622,0.00187722566488075,0.00964652846656237
"ddx3xa",0.477250651417473,6.67912009161426,11.7975632625199,0.00187737094565692,0.00964652846656237
"gpt2l",-0.812634228878599,9.15166878715563,11.7928992086904,0.00188066536936758,0.00964948783017141
"arl6ip1",0.483379398065407,6.92920049996579,11.7917796849126,0.0018814570669232,0.00964948783017141
"LOC105917298",0.563860999883412,3.67001063925118,11.7843173071166,0.00188674347215595,0.00966758211548313
"cunh6orf89",-0.561792392437804,4.72725250623905,11.7664408150738,0.0018994727059107,0.00972374388928962
"taf7",0.683497902337254,3.6626351889747,11.7586597004716,0.00190504232977005,0.00973812552920379
"fzd5",-0.964405517243531,3.96421743995708,11.7575689363321,0.00190582449425669,0.00973812552920379
"LOC105918730",2.08578494405081,9.49238792661837,11.8673455635802,0.00191001598997241,0.00974706142833219
"lasp1",0.501934598010915,4.24015654897121,11.750198212548,0.00191111899231395,0.00974706142833219
"LOC105931635",-0.887827281678582,5.3042499806993,11.7414002792275,0.00191745949289986,0.009768381617352
"LOC110369142",-0.923104993436799,3.57740062542891,11.7394713092532,0.00191885270038926,0.009768381617352
"LOC105916435",0.890379368698312,3.44113087740815,11.7294449066699,0.00192611195775861,0.00979267053137566
"dot1l",0.732794239220355,3.71968443622492,11.7261245503281,0.00192852247950463,0.00979267053137566
"faua",-0.885967691321391,5.62050600523114,11.725512333107,0.00192896729455799,0.00979267053137566
"ostf1",-0.454336430120587,3.35143884454308,11.7164732611283,0.00193554767851504,0.00981701211852001
"sec61g",-0.973635117638594,9.2451407502778,11.6888870476586,0.00195578069388038,0.0099104905575616
"bambia",0.909088717511371,3.99605301894893,11.683632544066,0.00195966044330897,0.00992100655369495
"clip1a",0.749498382359204,3.88385658224343,11.6781104455913,0.00196374674110935,0.00992464296546326
"ly75",-0.876167859810826,3.35656411412466,11.6777834483201,0.00196398900444235,0.00992464296546326
"LOC118556094",0.755988994953657,3.11802548049508,11.6561911783859,0.00198005783239437,0.00999665561295155
"prdx3",0.7048976230883,5.54760463218286,11.5978532345387,0.00202418739864896,0.0102045728456357
"tsr1",0.694114297376526,4.98598275728492,11.5968539231492,0.00202495252357012,0.0102045728456357
"sik1",-1.72794808411189,4.48106901241181,11.6759367303481,0.00203208284993013,0.0102311277554174
"rpl26",0.533799416631425,9.84372069296865,11.5752171993589,0.00204159561394015,0.0102696181934519
"ints10",0.58808452020809,3.01267864703887,11.5696719929685,0.00204588477839433,0.0102729700094394
"lonrf2",0.735424046034901,4.05933617871458,11.5695245746829,0.0020459989378567,0.0102729700094394
"slc7a2",-0.781427395742166,4.20191874337112,11.5630724734553,0.00205100214126015,0.0102883412551128
"gnsb",-1.21887761569918,4.79126475795238,11.577080562558,0.00205580364866502,0.0102883412551128
"mocos",-0.514784874555511,4.7270890180325,11.556253365461,0.00205630431255569,0.0102883412551128
"LOC105918716",-0.815937300084618,4.05255199047332,11.5532328337392,0.00205865764837105,0.0102883412551128
"eif3k",0.603360664811975,6.47120743437441,11.553012814493,0.00205882918195463,0.0102883412551128
"LOC105937252",0.656997079566536,8.33486605847915,11.5511423780644,0.00206028805417955,0.0102883412551128
"ctsa",0.635957084962906,4.50509663802056,11.5401132885295,0.00206891309235775,0.0103220364625979
"map3k5",-0.628880260621461,4.13666569336365,11.5321481830432,0.00207516628171356,0.0103438478847336
"rnf114",-0.629699815092882,4.15168233657801,11.525211832021,0.00208062846647915,0.0103616805332449
"mthfs",-1.11380964769488,6.61711194420735,11.515060036697,0.00208865076008903,0.010392218894995
"LOC105917239",-2.25898216574565,6.79990300745967,11.6365376669768,0.00209182941769855,0.0103986239950331
"hbs1l",-0.459554812867737,4.65188689559651,11.4980104544455,0.00210219924718885,0.0104407330271403
"sbds",0.662705887573937,3.76529182101085,11.4718798295153,0.00212314871819371,0.0105352632243944
"COX3",-0.780404292131845,13.2754195635119,11.4670512792827,0.0021270445141401,0.0105393563126564
"bcl6ab",1.9803420989033,4.37143741603283,11.5766664459786,0.00212780747672764,0.0105393563126564
"LOC105924954",0.611428341771736,3.81951549706047,11.4599846442813,0.00213275998974364,0.0105543784190914
"reck",-1.00023303169415,6.20720721076687,11.4350294055621,0.00215307693171193,0.0106453390022952
"rad23b",0.61475576692923,3.69095597669691,11.4170512894958,0.00216784317316,0.0107087167709197
"rps6",0.611535616302687,10.4089805333318,11.4106392344019,0.00217313613990348,0.0107252266581592
"LOC105932074",-0.936588845277861,3.55077698479764,11.4040073055208,0.00217862530690781,0.0107426743832997
"exoc7",0.736215373126363,4.13813674167866,11.4015950318398,0.0021806256325702,0.0107429029819632
"thoc7",0.542456658278854,4.06063644068144,11.3985159795002,0.00218318175504028,0.010745866865901
"pdk2a",-0.763399675221151,6.30130140367691,11.3919672364358,0.00218862907192187,0.0107589509617401
"mpi",1.47318901564375,2.69704095931914,11.3906173455901,0.00218975375158006,0.0107589509617401
"tjp1a",-0.464541773945219,4.38430536895956,11.3861924179468,0.00219344482240206,0.0107674639585416
"ankrd13d",0.744214649588422,2.84078768776407,11.3755490922264,0.00220235057003752,0.0108008354277565
"LOC110369569",-1.01828606750245,6.30994689686589,11.3733780854922,0.002204171944333,0.0108008354277565
"LOC105938991",-0.862364526918524,3.4544402436802,11.3662814280211,0.00221013708280424,0.0108204217998733
"slc16a10",-0.740009335416602,6.49525949990593,11.3441701757756,0.00222883500664529,0.0109022552193379
"LOC105933883",-0.858378720548368,3.69514338092953,11.340595320674,0.00223187403606075,0.0109074164002329
"traf4a",-1.14179520543303,4.17106055440958,11.3416671343336,0.00223908298238573,0.0109329291626614
"trim2a",-0.96041969304799,4.15437054588209,11.324348910881,0.00224574187029985,0.0109557132235213
"mtrex",0.738911207766617,2.91019797635313,11.3156831508893,0.002253176984436,0.0109822403017989
"kars1",-0.37075391214525,7.50783707142809,11.3032712973192,0.00226387259679218,0.0110166468964205
"mapk8a",1.38832818543405,3.48852695404867,11.3309067611009,0.00226424354182524,0.0110166468964205
"chtopa",0.535005201133342,3.74850540633352,11.2993923303811,0.00226722645050225,0.0110214067416988
"pcyox1",-0.661908542530806,3.81667630972932,11.2679914484739,0.00229457505286563,0.0111225081196416
"polr2f",0.40643279903477,4.46401547240598,11.2663124018204,0.00229604743071527,0.0111225081196416
"lxn",-0.767545206551545,4.83101653778014,11.2658214171572,0.00229647817456564,0.0111225081196416
"igf2r",0.703572494059669,4.88793199973303,11.264152631983,0.00229794286330667,0.0111225081196416
"ctnnal1",0.54640521450926,3.7089552398935,11.263169534676,0.00229880619822696,0.0111225081196416
"sult1st6",0.561261166786012,4.58439262292541,11.2616262421073,0.00230016219207576,0.0111225081196416
"LOC105935332",0.428586982452866,5.31691874533998,11.2554211853606,0.00230562291968097,0.0111391167068594
"agxta",0.722402452824495,7.83040102473842,11.2438167568207,0.00231587299438155,0.0111788145066811
"cratb",-1.05280355784341,4.50992915253572,11.2377876205492,0.00232250471559924,0.0112009920406707
"cpsf6",-0.470019029104984,4.35708315352092,11.2298664015172,0.00232826046944877,0.0112169098924729
"LOC105931109",0.537552793112015,3.52420176252281,11.2270439208348,0.00233077544688782,0.0112169098924729
"rpl36",-0.992224587744686,11.1438472697256,11.2257540213067,0.00233192579248755,0.0112169098924729
"chka",-1.8900316228069,4.25603704774449,11.3294618149565,0.00233427488533806,0.01121839451013
"mrps31",0.735011681220893,3.01514690901141,11.2204705302086,0.00233664407526968,0.0112199730356617
"mpzl2b",-0.937915875365543,5.18496649517746,11.2037414503239,0.00235165175639136,0.0112821826846769
"ro60",-1.04207780064493,3.25585139411533,11.1919746848896,0.00236227016441259,0.0113232444323805
"pla2g12a",0.677405845656307,2.92236862276682,11.1806534478771,0.00237253547783724,0.0113547485589412
"brd2a",0.824855258596866,5.32170152354194,11.1801719902313,0.00237297309825816,0.0113547485589412
"zmp:0000000991",-0.846171573998564,2.9720073831679,11.166293841707,0.00238562522432996,0.011405363029014
"plod3",0.884733886458708,3.13242360268523,11.1585584434613,0.00239270890894238,0.0114292906875458
"ncln",0.467404536846757,4.06639618525677,11.1541827185393,0.00239672604549674,0.0114385414914419
"LOC105939399",-0.729488798625536,5.42608858834049,11.1492040675866,0.00240130557076708,0.0114504579601712
"rsrp1",-1.05629557472222,5.37118473387473,11.1402450199998,0.00240957024739846,0.0114799109360457
"zgc:194930",-0.930780847781618,4.75732636325257,11.1350892191478,0.00241434038903355,0.0114842047268926
"LOC105940202",0.729613413763082,6.56465039530653,11.1347559461381,0.00241464908408292,0.0114842047268926
"LOC105936011",0.785914418875574,3.4416141497941,11.1288190019984,0.00242015535395408,0.0115004443699564
"LOC105931251",-0.745464622874441,6.20679815932527,11.1171251302968,0.00243104069114782,0.011534823793754
"LOC105927067",0.44348819112502,4.32687217387079,11.1165406226106,0.0024315861726011,0.011534823793754
"pdia6",0.788336368888159,4.01852155224212,11.1130267618927,0.00243486821195314,0.0115404357149296
"prelid3b",2.17508616901316,5.2475454688139,11.2259514478788,0.00243932341732062,0.0115515935817647
"capn7",-0.909506327357253,4.14442111758808,11.1030667577166,0.00244419718416205,0.0115641512692245
"chpt1",-0.812881140391399,5.77876192453697,11.1009531262307,0.00244618187088179,0.0115641512692245
