"","logFC","logCPM","F","PValue","FDR"
"prpf8",0.527792841504762,5.16480003294982,15.8051760500161,0.000452367723109966,0.0050551173610947
"cars1",0.973450321283093,2.79104789450946,15.7644794558621,0.000458601131539303,0.00511437935335312
"ube2v2",-0.665122812847923,5.31131052294989,15.739360483481,0.000462494678628818,0.00514735980384866
"ilf2",0.622395551630745,5.46755788009133,15.7292429966288,0.000464072977609088,0.00515237740041722
"dpagt1",0.723492394308202,3.0873454613727,15.7244685769581,0.000464819787305737,0.00515237740041722
"polr2b",0.725780777405584,4.65366639016719,15.7105682644617,0.000467001439750821,0.00515971835094664
"wdr33",0.730037350515343,3.95261135384988,15.7082968057705,0.000467358992137401,0.00515971835094664
"nccrp1",-1.13876600753878,3.58583835556466,15.6829398540212,0.000471370533139613,0.00519357753747814
"csde1",0.647434965892746,7.07148226526596,15.6519807761587,0.000476318700990691,0.00523760043609364
"sall1a",-2.13231666516675,5.95758729755278,15.7599616434975,0.000480263794251295,0.00527043980198328
"LOC105916753",2.23513481479696,8.39738822609675,15.7426526952441,0.000487923853857319,0.00534383535559271
"snrnp200",0.657017958240398,4.28002448574437,15.5477881380033,0.000493387042647548,0.00538587899439604
"LOC105936803",-0.716044813395072,4.71358351694081,15.541445073885,0.000494447195388786,0.00538587899439604
"LOC105916803",6.09114721720055,8.0150974510319,15.8512553070218,0.000495042273520782,0.00538587899439604
"naa35",1.31987011666026,4.17578738692729,15.5491017205283,0.000495681115162676,0.00538587899439604
"abraxas1",1.11309917441626,4.35646687560163,15.5215671105223,0.0004977854387846,0.00539807562610992
"fam214a",0.996670853388229,5.9661113979245,15.4624616703555,0.000507855657760848,0.00549343413433988
"ddx3xb",-0.790253710880594,5.13459121523584,15.4538413572003,0.000509342607800374,0.00549343413433988
"cahz",-1.54095497474006,3.03147696906093,15.4524880773882,0.000509576465717231,0.00549343413433988
"anxa5b",-1.17509733354715,6.95955675805225,15.4373587507053,0.000512198827837232,0.00551089854295323
"rpl36",-1.16639354416965,11.1438472697256,15.4009294340101,0.00051857294898282,0.0055620902986966
"lrp1ab",-0.540132633748718,7.63027501377167,15.3986191761621,0.000518980051515343,0.0055620902986966
"hmg20b",-0.78762073632721,4.46739636866409,15.3905592384314,0.00052040303309338,0.00556649003102608
"tnfrsf1a",-1.61640194298545,3.14776203230879,15.3886851908867,0.000523670530159314,0.00559056422294352
"katnb1",0.852272191895777,2.91928996209159,15.3538115416454,0.000526944318554837,0.00561461213840018
"asmt",-1.62284769726687,3.96395326046702,15.4191884944901,0.000528786484232569,0.00562334253445003
"trib3",-2.07445629339371,3.30421047057806,15.4087241828052,0.000534000439915934,0.005665237594825
"odr4",-0.661445428314651,6.14682728676896,15.3068701341849,0.000535429283163197,0.005665237594825
"manf",0.751700737030293,5.70505740259805,15.3047426730274,0.000535817306167516,0.005665237594825
"syvn1",0.623317877623682,4.47834989792856,15.2910742505244,0.000538317497100029,0.00568074779089435
"dhrs4",-0.980820292696552,5.66535573166377,15.2680439732716,0.000542558608640345,0.00570236131149228
"zgc:174863",-1.43335552915303,4.09605443215699,15.3016144767087,0.000543183286048038,0.00570236131149228
"slc2a9l2",-0.941991970634145,6.76392859224905,15.2630816640778,0.000543477142092026,0.00570236131149228
"pno1",-0.801515315497272,7.00560040442672,15.2531094485539,0.000545328089751356,0.00571088349991039
"ptprk",-1.22636931540385,4.60567344743997,15.2206075135084,0.000551479978381752,0.00576432874741991
"ubr4",0.506389534195463,4.09990195854833,15.2001643389458,0.000555269686714579,0.00579292739574337
"ewsr1b",0.718455106387488,4.56664655431498,15.1907730295955,0.000557053411690687,0.00580052965430946
"LOC105931019",-1.11719423078781,3.59884381570084,15.1845954290123,0.000558230111073315,0.00580179423569203
"raf1a",-0.652515874928722,5.055419383102,15.1578828152921,0.000563349202963542,0.00584395078847841
"ets1",-1.40846397489264,3.45221484003616,15.1408387160212,0.000569764763491757,0.00589937225928
"csnk1da",-0.881791493175311,3.69035627323983,15.0955104435325,0.000575499979586867,0.00594755430031691
"polr1f",-0.984582687054606,3.10203314584881,15.0461281260284,0.000585320444548533,0.00603769569254753
"arl14",-1.20396244022216,3.29966707947755,15.013505130891,0.000591907007415535,0.00608434388874674
"LOC105923473",0.743338906189376,3.22120183757821,15.010439507621,0.000592530047589819,0.00608434388874674
"LOC105940037",-0.883869532307522,5.82029611422298,15.007330319163,0.000593162663580984,0.00608434388874674
"LOC105932912",0.456518193223893,4.55928363467017,14.9973805302258,0.000595192009237337,0.00609031176064408
"setb",0.613139310623073,5.43476006025626,14.9916540332161,0.000596363368919265,0.00609031176064408
"rela",-0.901901971826461,4.05424924818305,14.98821671499,0.000597067668058777,0.00609031176064408
"myg1",0.798277140055493,3.55400517480618,14.9561509052387,0.000603681232599636,0.00614636929043111
"LOC105931483",1.23958964798942,3.31844401914658,14.9406399730997,0.000606908648457214,0.00615982907188564
"LOC105929399",-2.03542372266853,5.04723831457533,15.0775589251643,0.000607243971801022,0.00615982907188564
"LOC105924362",0.54814867042704,6.04275734031647,14.9281989245403,0.000609510740304347,0.00617143655652541
"ncoa4",0.902261279100831,6.96585098546942,14.9205857901093,0.000611108983393344,0.00617624483583935
"LOC105938142",-0.629380303976614,7.72276816902682,14.911497834289,0.000613022754743824,0.00618421854235146
"cfdp1",-0.639388017689721,4.43377349367831,14.8784724384941,0.000620031916141597,0.00623512602179631
"rptor",0.9299505008575,3.33209704811824,14.8736380744967,0.000621065165466419,0.00623512602179631
"riox1",-0.704280042133729,3.16216359730343,14.8680030085957,0.000622271891478371,0.00623512602179631
"trpc4apa",0.699816084828777,3.40692894691042,14.8664479530895,0.000622605344846522,0.00623512602179631
"LOC105927986",-0.731071887060434,5.40036691804862,14.8464136450496,0.000626918602027927,0.00623814000973184
"slc12a4",-1.0403195445826,3.17172960683689,14.8443646339241,0.000627361552678459,0.00623814000973184
"ctnnd1",-0.693138609908582,3.72172187968643,14.8441015769067,0.000627418444182342,0.00623814000973184
"hspa5",1.17750832848864,5.44736385984188,14.843979792119,0.000627444784536506,0.00623814000973184
"tpd52l2b",0.371404878806386,5.1404744114087,14.8162683583224,0.000633469482877901,0.00628667006653917
"slc7a2",-0.886603629150836,4.20191874337112,14.8037713268191,0.000636206813197236,0.00630245956569082
"LOC105924665",-1.04203309258367,3.68311400575289,14.7877171455541,0.000639742017800794,0.00631567023620525
"eif2b4",0.661216757616515,3.74465203602471,14.7872834277325,0.000639837817673031,0.00631567023620525
"LOC105920318",0.652040176810799,6.12315325579325,14.781331488798,0.000641154048824843,0.00631732071763259
"LOC105934438",-2.33844095865917,4.67630634861753,14.8859976331546,0.000658660330314268,0.00647820124520188
"rpl29",-1.46676868865549,11.0257474164939,14.7349306692258,0.000661761867578658,0.00649708347847761
"LOC105938044",0.632509644763801,2.91802746922089,14.6743589973889,0.000665314666643841,0.00652032092193911
"senp2",-0.603249527263884,3.76820800956779,14.66663640753,0.000667096460002946,0.00652615006600747
"c2h11orf58",0.676230013099526,3.13793232090877,14.600573520673,0.000682550686056391,0.00666547721481001
"hectd1",0.576690717724979,4.93167660437071,14.5761682518364,0.000688357099781247,0.00671026123155549
"srgn",-2.11125789668032,4.56953578388967,14.7120103353865,0.000693850743833442,0.00674708662633778
"txnrd3",0.547974831862516,4.92121875686666,14.5502197202245,0.000694589128866348,0.00674708662633778
"ypel3",-0.830912839532938,4.70346515152814,14.5368577317559,0.000697821960250327,0.00676653463396172
"LOC118567245",-4.03999662457327,7.00071027626259,14.7526258379948,0.0007036933486235,0.00681145427945775
"midn",-1.75568412574844,4.15467392246953,14.5811997718498,0.000709291261090994,0.00685357355620085
"psma8",0.543183812602092,5.37947944249105,14.4838715325994,0.000710802152369612,0.00685612321706689
"rab2a",0.584833587575887,4.45805297914898,14.4774201514634,0.000712400254637329,0.00685950367775137
"wdr43",-0.500936603633647,5.07860720099141,14.4714955757801,0.000713871271332676,0.006861650786341
"LOC105919358",-0.893212238168479,3.50056738324345,14.4385745018375,0.000722105137931505,0.00692868071264819
"sephs1",-0.732662084084531,3.26795125519296,14.4286690126851,0.000724602584272062,0.00694053137339338
"diabloa",-1.07000430171518,10.9658353648903,14.412507315862,0.000728697404204294,0.00696761448402645
"czib",-0.826639578091966,3.07130466628049,14.401847351656,0.000731411922261027,0.0069814283829707
"eda",2.16390290972916,4.13946249662494,14.5396880663226,0.000738764554915213,0.00703938912118516
"syde2",-1.035115329673,3.2246423872504,14.3611592564693,0.000741873630123349,0.00705678411491033
"dnajc1",0.541981010173339,4.02133343807121,14.3395773745789,0.000747488133928971,0.00709790977606474
"LOC110369569",-1.14687630508192,6.30994689686589,14.3287196913151,0.000750330053151537,0.0071126114348744
"api5",0.69816071810033,3.53166204129857,14.3201111804926,0.000752591546525984,0.00712176991876052
"adh5",-0.672825684051829,8.75314399439572,14.3009417392827,0.000757653886136796,0.00715735578347097
"foxo1a",-1.98110162361284,3.69252298074952,14.3882859837042,0.000764335890176116,0.00720809386653222
"prozb",0.756102842632039,7.48663871812992,14.2676321375951,0.000766537942932519,0.0072134792837021
"LOC105920190",-0.67787761466296,3.31490012457145,14.2638104236519,0.000767564398089046,0.0072134792837021
"ppp5c",0.912055646479646,2.83355025038196,14.2590575807249,0.000768843008412046,0.0072134792837021
"ptp4a1",0.738214315229827,3.93939276173621,14.2322759387758,0.000776090866951324,0.00726907595655601
"gtpbp2a",-0.841687230921998,4.68579947682963,14.2018044887572,0.000784426986207504,0.00733465913294024
"LOC105927953",-0.603005362222952,3.0876081873753,14.1828411378903,0.000789663515516801,0.00735913680404484
"abhd18",-0.967694974003499,4.93497621442123,14.1826306632318,0.000789721846923692,0.00735913680404484
"abcb7",0.585979215956853,4.43193595395228,14.1625168848304,0.000795317716456743,0.00739874247898337
"rplp2",-0.737413755123353,9.75039731029678,14.1304358011477,0.000804331684654935,0.00746995878755546
"gucy1b1",-1.81432344372353,3.31125144882376,14.1921304819638,0.00080866113063974,0.00748678836267468
"tgfbr1b",-0.672445923366458,6.21475091598996,14.1144397208447,0.000808867276724038,0.00748678836267468
"mfsd1",0.921844675759809,2.94698219016789,14.1043079397245,0.000811754341932281,0.00749341039752598
"LOC105929052",-1.30184196079258,3.11799922724706,14.0977180495955,0.000813638102597856,0.00749341039752598
"alas2",-1.21242756959636,3.12865166475711,14.0940361350423,0.000814692652536092,0.00749341039752598
"itgb1a",-0.639860996332038,3.27671458307906,14.0928438595063,0.000815034452113593,0.00749341039752598
"chd4a",0.616965603692607,4.74420621155499,14.0360205100453,0.000831505131832559,0.00763207882273024
"nfat5b",-1.38582358492377,3.43028388283689,14.0242280874382,0.00083909727245865,0.00768279322333289
"ttll12",-0.593494118461239,4.33852220366215,14.0077762746501,0.000839825159553122,0.00768279322333289
"abhd11",0.530612778005634,3.88950309843456,13.9750669384469,0.000849572824687568,0.00775862108483014
"pdgfra",-1.14929934179323,3.06729589387872,13.9705234878984,0.000850936434003742,0.00775862108483014
"ap1b1",0.592780918752684,4.17163625052362,13.9619567259077,0.000853513969778659,0.00776565760651841
"ubald2",-0.816598663913027,4.24727156450857,13.9565595569367,0.000855142172137133,0.00776565760651841
"s100a10b",-1.77388289138444,5.26974444128797,14.0424586212677,0.000855945527382713,0.00776565760651841
"vdac1",-0.590400065785816,4.24136371122982,13.9481289260866,0.00085769220640062,0.00776868492716739
"LOC105937131",0.696328192694252,3.03927741230287,13.8258114149438,0.000895627180559874,0.00809894447157596
"LOC110369013",-1.40131500569856,7.41566590265893,13.8284383789187,0.000899131122077186,0.0081137272604639
"rgs3a",-1.86248243347928,4.37089773749168,13.9230153676797,0.000900213464693157,0.0081137272604639
"zgc:101540",0.748500587770432,8.3412387331311,13.8018288625452,0.000903275044931544,0.00812313601257659
"hdlbpa",-0.625324051809671,10.1980021713956,13.7989048353682,0.000904212302600377,0.00812313601257659
"mych",-1.41352815070384,4.56412584030662,13.8297062923751,0.000909376047001156,0.00815619821600711
"secisbp2l",-0.930617243652659,2.90660604517293,13.7313820405559,0.00092615021281215,0.00828375794960343
"LOC105915863",-0.863498106781132,5.83814487946399,13.726230260997,0.000927847419708264,0.00828375794960343
"supt5h",0.611650738442542,3.99984166184989,13.7254086925217,0.000928118387951203,0.00828375794960343
"hint2",-1.21350127839748,4.89427564681939,13.7103852069845,0.000935485556308505,0.00833597988425309
"LOC118567243",-3.60052132948732,4.58609626254173,13.9003452815521,0.000944321016107637,0.00840109538278283
"ostc",0.612387863194247,7.01546844324348,13.6668503129314,0.000947653605536283,0.00841712362397171
"mknk2b",-1.14019923934703,7.45917524202357,13.6271082627182,0.000961164038270286,0.00852335464904844
"LOC105915496",-0.679349194387658,13.0958344896906,13.6221731315676,0.000962856199301189,0.00852461092392582
"si:dkey-56m19.5",1.14680871497844,5.65626118684916,13.6114311221503,0.000966550546101534,0.00854356093644089
"LOC105918728",-1.16622380332343,14.2581794579431,13.6101594711054,0.000971571031593301,0.00854705207631916
"fbn1",-0.588352503801091,4.60077270234194,13.5968648470803,0.000971584561326501,0.00854705207631916
"selenot2",0.574286523204172,4.55713278713509,13.5967936665347,0.000971609230210891,0.00854705207631916
"atp6v0e1",0.850114874181557,3.74146168189852,13.5644980945479,0.000982871838258744,0.00863231528234277
"cdk7",0.73038544318056,3.3974279442469,13.5585575978884,0.000984958791584115,0.00863684758553344
"LOC105923191",-3.01655309121255,5.42626315754875,13.7246230394754,0.000987838935422096,0.0086483096607495
"dnajc2",0.595929994727693,4.04213670226244,13.5404948273805,0.000991333832643642,0.00866510876291693
"LOC105923341",-1.60902800325201,4.94080283741385,13.562231134573,0.00100822369642845,0.00879875219518032
"sec61g",-1.04711899719889,9.2451407502778,13.4767471038949,0.0010141910083309,0.00883680216133643
"LOC105937312",-2.73294782164725,6.75289208328172,13.6368798845656,0.00101798993482955,0.00885586813558997
"LOC105936839",0.471843103252788,6.30510432108323,13.4607010046347,0.00102003357655809,0.00885962812625024
"pcmtd1",-0.938227782785714,4.1846112988447,13.4327861785543,0.00103028439154899,0.00893454824090902
"eepd1",0.784315489181146,7.02904246561156,13.4208951183633,0.00103468470198894,0.00895857715202395
"nprl3",-0.70968191503542,3.28325706674471,13.4154834466929,0.00103669401116584,0.0089618611216821
"ggcta",0.556836490179096,4.542689653291,13.380201951952,0.00104989736623328,0.009048852809189
"wipi2",0.705443334388118,4.67882160964382,13.3798001795188,0.0010500487617793,0.009048852809189
"paip2b",0.711350691187887,5.32184535222021,13.3616596180769,0.00105690907256126,0.00909371843652867
"def6c",-0.479639618522097,5.96227978339907,13.3551861044592,0.00105936888862794,0.00910064085886941
"atp6v1f",0.734606808966871,3.51529182740609,13.3507999737539,0.00106103904730442,0.00910076861478895
"copb2",0.675869293354863,4.77292313891146,13.3260513696039,0.00107051625807213,0.00916775449669867
"LOC105917440",-0.810100372799907,3.0527178063766,13.3055304048114,0.0010784438069408,0.0092212815716338
"abce1",0.693880678892901,4.55737965923372,13.2729291510586,0.00109116868591159,0.00931181728808502
"f9a",0.81612808412837,5.31046419260973,13.2678326004006,0.00109317256430773,0.00931181728808502
"igf2r",0.761579219542735,4.88793199973303,13.2654439033518,0.00109411312624644,0.00931181728808502
"mnta",-1.73068282330353,4.02625980693865,13.354712603517,0.00109619030000831,0.00931437980604898
"slu7",0.710873221891767,3.61889904408144,13.2560955463762,0.00109780249441974,0.00931437980604898
"LOC105928392",-0.664920184441512,4.0141423235259,13.2237273079501,0.00111068081410933,0.00940912652692311
"skila",-1.44098782102019,2.8300025235675,13.2081344639824,0.00111694281843473,0.00944761787039096
"cdh5",-1.17049319917654,3.81752919448513,13.1830479506605,0.00112821491575582,0.00952830354351078
"ier2b",-2.13008765543953,4.78302074381932,13.3047530511495,0.00113536820050702,0.00957400976439817
"eif4a3",0.653526086518376,5.01238510527283,13.1566086613427,0.00113790771850835,0.00958072991785437
"LOC105918048",-0.584575153275925,6.72394909434716,13.1253352637085,0.00115083907475591,0.00966413899728167
"srprb",0.497306444742433,3.74871785181889,13.1241560506398,0.00115132976413596,0.00966413899728167
"tmtc3",0.539098704016988,2.98067044990555,13.0968262826738,0.00116276559970067,0.00973716183293612
"LOC105921030",-0.603661965613623,9.07867046792856,13.0944104937835,0.00116378233982484,0.00973716183293612
"rad23b",0.6615267406087,3.69095597669691,13.0907082060663,0.00116534239470207,0.00973716183293612
"rapgef2",-0.913819315253358,3.93336807824598,13.0752369318843,0.00117188607901202,0.00977287919943005
"LOC105918333",3.87921953683116,2.61602548416703,13.2123975605671,0.00117317211197232,0.00977287919943005
"LOC105930298",0.541821861321094,5.58370820925193,13.0500649586039,0.00118261763448133,0.00983665923506562
"hebp2",0.588687058365208,4.30785555353513,13.0347682241473,0.0011891908547748,0.0098763917213774
"fabp2",-0.931264182077236,8.75406704579014,13.0151778704199,0.00119766674390441,0.00993178244040188
"LOC105915992",-0.99577103348924,4.10758077488725,12.9673694801088,0.00121862627388793,0.0100903723702347
"foxred1",-0.706429517026265,4.17303024762908,12.958400742904,0.00122260214696104,0.0101080700811907
"dad1",0.556389476969617,5.94852049704152,12.9409346582626,0.00123038516087354,0.0101571435652894
"rhoua",0.697399342963768,5.90160942399243,12.9248301369287,0.00123760884964686,0.010201459453311
"kat2b",-0.664463212367882,3.89982445348475,12.9121259819502,0.00124333959843165,0.0102333549583491
"znf330",-0.616363539266135,4.92084588988799,12.9048432221626,0.00124663770644121,0.010234338197953
"LOC105927215",-1.39501409883483,4.73387788079984,12.9460799081741,0.00124718199211141,0.010234338197953
"sema4e",-1.53635222165324,3.2432791918708,12.9277756277827,0.00125649092855672,0.0102953608423321
"si:ch211-197h24.6",0.62162671340526,3.14735625034776,12.8652080570503,0.00126475341223844,0.0103476402685818
"actr1",0.510702949789811,4.16383393021045,12.8326351365515,0.00127985397385425,0.010455627263374
"eif2s2",0.53558609023228,5.6837984221501,12.8233998517169,0.00128417070840208,0.010475327232633
"tbc1d17",0.680839242493435,3.69353638048251,12.8028784100371,0.0012938191537903,0.0105206493011769
"LOC105923427",0.882199753796006,5.91585345162176,12.7997106152883,0.00129531549584253,0.0105206493011769
"LOC110366733",-1.63449194624289,6.28082702641353,12.8597629407833,0.00129655822018806,0.0105206493011769
"LOC105937306",-1.55760661165461,2.83501594939434,12.795344569617,0.00129738090691122,0.0105206493011769
"nup133",0.630866381282043,3.19196219525272,12.7846079554821,0.00130247512783965,0.0105464039070139
"chpt1",-0.872790340813383,5.77876192453697,12.749340247879,0.00131936118234782,0.0106674232066887
"LOC105936138",-0.741484064253683,3.98660188968737,12.7405399511628,0.00132361147351893,0.0106860732472938
"faxdc2",0.943802730565803,9.14855062820325,12.7319296134523,0.00132778432819924,0.0107040443349552
"ubap2l",0.657902404352325,3.04936365606072,12.6739279156542,0.00135626659822909,0.0109176482533873
"LOC105934899",0.630481695635298,4.04771988491679,12.6596990280928,0.00136335411686394,0.0109437128008959
"LOC105940178",1.39445838956238,2.80965725945675,12.653571232995,0.00136641872724857,0.0109437128008959
"lasp1",0.522824019878565,4.24015654897121,12.6523577000695,0.0013670265166276,0.0109437128008959
"naa25",0.644114919241057,3.14273735990044,12.6509148578223,0.00136774953376914,0.0109437128008959
"LOC105917266",0.575864156665568,6.22543000700665,12.6469450874766,0.00136974094143239,0.0109437128008959
"mta2",0.732691904526375,2.80346662363533,12.6435481888126,0.00137144745722395,0.0109437128008959
"prrg2",1.57308561337744,2.94941373281902,12.6348978809932,0.00137594118812225,0.0109498240242757
"usp4",0.49076910406271,3.62861138926301,12.6337067050501,0.00137640454005337,0.0109498240242757
"glrx",-0.747731505263206,4.02890083547231,12.630175074963,0.00137818810927588,0.0109498240242757
"atg13",0.652525037957827,4.30790885662207,12.6172541651183,0.00138473481392425,0.0109859624919994
"cnbpa",-0.550805718612196,6.69376050066428,12.6061829974292,0.00139037101093823,0.0110077533639963
"cope",0.4610736494469,5.46782022622927,12.6039990810934,0.00139148573808247,0.0110077533639963
"rufy3",0.961826437959083,3.76589027101189,12.596338588101,0.00139540348545913,0.0110122759927601
"LOC118565233",-1.70719875363187,4.5346148260199,12.6846571934241,0.00139606336248704,0.0110122759927601
"mrps5",0.649940140874688,3.15478314930605,12.5865359453141,0.00140043415456095,0.0110309269079887
"LOC105934152",-0.589097423340761,6.71422272407253,12.550360386283,0.00141916942606943,0.0111625085901713
"ciao2a",-1.36140694170283,4.67197703463607,12.5300647053162,0.00145100321717606,0.0113965938400485
"setdb1b",0.813238997526968,2.71747148492133,12.469400326211,0.00146208637523521,0.0114647275136912
"LOC105936396",-1.62851506911885,6.73028367070497,12.5259046841547,0.00146384843845239,0.0114647275136912
"gmpr2",0.654373580289207,3.54974222656346,12.4564947236933,0.00146905618423562,0.0114891477964828
"blmh",0.994839134351163,3.1809816128718,12.4257169335706,0.00148582328348353,0.0116037733133416
"grwd1",0.719937460816212,3.31155704574761,12.4157512463671,0.00149129657780608,0.011615819902171
"tlk1a",0.629167022528347,3.98421966541754,12.4152157804393,0.00149159127881643,0.011615819902171
"nav2a",-1.07734784053485,5.04690597879497,12.4054261232872,0.00149699025002829,0.0116413753814081
"mthfd1b",0.81934446970053,6.51802722074234,12.3852149575661,0.00150820353039754,0.0117120099013074
"rpl39",-0.887110674196328,10.4346603928885,12.3531859462794,0.00152615960602722,0.0118347327418021
"LOC105934242",-1.39204006415584,6.81908717049863,12.3449988937963,0.0015438501100085,0.0119550533870799
"ahnak",-1.04926053033855,4.72439453004643,12.3156959845969,0.00154747095295392,0.0119662381144032
"apoc1",-0.896809889820001,15.9151867057373,12.2937461822347,0.00156009741728848,0.0120345558596103
"LOC105936193",-0.882827996812242,3.41129601043077,12.2927318618138,0.00156068358092072,0.0120345558596103
"cse1l",0.714063812111996,3.06898758172791,12.2672769664962,0.00157547181513057,0.0121315742851371
"usp47",0.726745752601639,3.34705027926437,12.2577930256196,0.00158102022511324,0.0121572716051365
"LOC105936011",0.8217014003446,3.4416141497941,12.2453779023032,0.0015883153875286,0.0121963100567489
"mtpn",0.542247497728923,4.09612675445927,12.2172407838788,0.00160498375472879,0.0122987603351991
"syap1",0.587875122272417,4.03261453688124,12.2153152788154,0.00160613130605182,0.0122987603351991
"egr1",-3.36677729789979,2.95042013849172,12.3469627984107,0.0016109368635649,0.0123184017745199
"ccng2",-1.42439548100782,4.81807074877361,12.2355025653759,0.00162283476204475,0.0123885012167848
"ctns",-0.621379550678944,4.70947179653669,12.1845113383867,0.00162461065429281,0.0123885012167848
"atp5pf",-0.608003345200651,6.97039908764045,12.1732495058732,0.0016314238663282,0.0124179956761596
"fgg",0.558086654144751,11.9395130978696,12.169687488844,0.0016335852436478,0.0124179956761596
"LOC105918706",-1.00774922468994,3.3410844051778,12.1669400955773,0.00163525443243717,0.0124179956761596
"pdgfrb",-1.11437682258199,2.91486698581427,12.1537013267034,0.00164332356132349,0.0124620592278021
"LOC105934718",0.690559134635134,3.36369213794749,12.1361974413699,0.00165405839853111,0.0125250047077309
"sec31a",0.565009215256442,3.69069797850955,12.1327523174265,0.00165618014232819,0.0125250047077309
"atg4c",-1.06368879501574,3.05862730449274,12.126594956676,0.00165997959363711,0.0125364942387594
"tmem39b",-0.584907612146907,3.49025483119218,12.108347476952,0.00167129475460092,0.0126046345141233
"ppp1caa",0.966216049631185,3.06097947239291,12.0749393551984,0.00169222743092425,0.0127324456506946
"unassigned_gene_4",-0.645388711464656,5.31007366450227,12.0739155662915,0.00169287336679843,0.0127324456506946
"gls2b",0.753007165044305,6.46124008095138,12.070168528618,0.00169523974549377,0.0127328253015365
"fam120c",0.911414557673986,3.01827313433221,12.0285010449257,0.00172179628579385,0.0129146466293241
"rereb",-0.518365545931814,4.80426603194344,11.9930018931677,0.00174477613589073,0.0130668695652059
"LOC105934161",-0.52040076029317,4.08016771442839,11.9898320395195,0.00174684414885892,0.0130668695652059
"btg1",-0.910977443407499,8.67743479223564,11.9802348880032,0.0017531214932494,0.0130960081112571
"ND3",-1.33244186215274,6.7198383091008,11.9743778581856,0.00176937085291069,0.0131994585472225
"sv2",0.821684083923652,3.2309895104624,11.9510887210646,0.00177233539183378,0.0132036585153145
"xylt2",-0.5876830373663,3.23964376668256,11.9459371517125,0.00177575503520904,0.0132112329953712
"arpc4",0.706628595573657,3.75005398740364,11.9300684471886,0.00178633365268095,0.0132719762465403
"mief1",0.7957823089772,3.77010627539877,11.9096766191386,0.00180002761116675,0.0133556704537042
"bdh1",-0.825790440462806,4.4808600777589,11.9040795766459,0.00180380606415021,0.013365668114148
"herc1",0.605953155049014,4.98482386778196,11.886561417374,0.00181568771597092,0.0134356003531738
"tusc2b",0.59116744894795,3.19529085099663,11.8574610463802,0.00183561229098954,0.0135647800750813
"LOC105921400",0.54954634895526,4.162004373293,11.8408627773692,0.001847082569634,0.0136280908238618
"stard7",-0.666670195267751,4.09208267991867,11.8379015012997,0.00184913709614422,0.0136280908238618
"sf3a2",0.734113678415291,3.24901134096411,11.823450396298,0.00185919872842303,0.013661237663853
"ercc3",0.553001109378668,3.36728201099414,11.8202904318587,0.00186140673702506,0.013661237663853
"pkp3b",-0.767701635957743,6.51815408490305,11.8172726652279,0.00186351803083452,0.013661237663853
"ing3",0.587260007390671,3.34825655612176,11.8171931330301,0.00186357370823749,0.013661237663853
"ttc1",0.529385698662838,3.80184797360139,11.8102488324468,0.0018684420804473,0.0136614642934475
"ascc3",0.544135535652468,3.98153800678106,11.8100605971684,0.0018685742358444,0.0136614642934475
"tmem82",0.583521652940927,3.0638539150905,11.8047421931084,0.00187231233480059,0.0136706151616648
"lxn",-0.792513741683097,4.83101653778014,11.7937576915182,0.00188005851690989,0.013708967806327
"LOC105937203",0.523495156605262,3.67945482694834,11.7374506149943,0.00192031332940205,0.0139839505762284
"LOC105915925",0.524611538239765,4.20749512577199,11.7149996374556,0.00193662276453237,0.0140840634383584
"itprid2",-0.902611571313546,4.64789678023823,11.7043167594798,0.00194443580863406,0.0141222035348349
"angptl6",-1.06649616636656,3.36424579320048,11.687332466874,0.00195692767889332,0.0141941799189386
"smg5",0.714951199535315,2.89533443615952,11.6691777034717,0.00197037638993844,0.0142269175255275
"LOC118560615",-0.904633172644365,2.97590544420088,11.6642699673524,0.00197402907590892,0.0142269175255275
"dpm1",0.609727250533712,3.23953273947966,11.6626913813724,0.00197520552669978,0.0142269175255275
"smarcb1a",0.893833832082467,2.78076705405026,11.6614453778933,0.00197613465343087,0.0142269175255275
"klf3",-1.42783475869661,5.48336064259458,11.6994555785569,0.00197928450402112,0.0142269175255275
"urad",0.61132702673019,5.10257805051192,11.6516289484916,0.00198347116286482,0.0142269175255275
"LOC105931721",0.840017398691199,5.00063041933024,11.6513209331945,0.00198370184018271,0.0142269175255275
"vps28",0.498841572242278,3.99452741689344,11.6505912337769,0.00198424843883229,0.0142269175255275
"LOC105921077",-0.889063867466633,4.74851951797131,11.6499484891655,0.00198473003675512,0.0142269175255275
"bdh2",-0.555826261451336,4.61660967789687,11.6448036349286,0.00198858954669546,0.0142360225621506
"LOC105930288",0.530505048795685,4.22977462091111,11.6295841766441,0.00200005427643185,0.0142994777787026
"mecr",-0.603639179129996,4.46041293140012,11.6254288258909,0.00200319687806575,0.0143017911891872
"afdna",-0.793176596677141,4.99580136288294,11.6222818825423,0.00200558039411846,0.0143017911891872
"gbp",-0.672705220206154,4.6281494441715,11.6006138346245,0.00202207536260318,0.0144007387870366
"mrpl37",0.536299672507777,3.80890390556675,11.5942690391576,0.00202693309592351,0.0144166599759217
"LOC105935686",-0.368848536011197,4.81521441241069,11.5885091785716,0.00203135391200979,0.0144294364447414
"atp5l",-0.938617978706916,8.1392520631576,11.5826172479271,0.00203588687904721,0.0144429755625827
"slc40a1",-1.59406647114342,6.66221547098384,11.6207302365735,0.00204676789144365,0.0145014560143778
